dates2,cum_cases,cum_deaths,cum_recover,new_cases,new_deaths,new_recover,new_uninfected
03/04/20,1,0,0,0,0,0,0
03/05/20,1,0,0,0,0,0,0
03/06/20,5,0,0,4,0,0,0
03/07/20,8,0,0,3,0,0,0
03/08/20,8,0,0,0,0,0,0
03/09/20,12,0,0,4,0,0,0
03/10/20,13,0,0,1,0,0,0
03/11/20,21,0,0,8,0,0,0
03/12/20,23,0,0,2,0,0,0
03/13/20,39,0,0,16,0,0,0
03/14/20,51,0,0,12,0,0,0
03/15/20,56,0,0,5,0,0,0
03/16/20,57,0,0,1,0,0,0
03/17/20,64,1,0,7,1,0,1
03/18/20,83,2,0,19,1,0,1
03/19/20,143,3,0,60,1,0,1
03/20/20,194,5,0,51,2,0,2
03/21/20,304,5,0,110,0,0,0
03/22/20,334,5,0,30,0,0,0
03/23/20,352,8,0,18,3,0,3
03/24/20,410,9,0,58,1,0,1
03/25/20,974,12,0,564,3,0,3
03/26/20,1396,18,0,422,6,0,6
03/27/20,1731,23,0,335,5,0,5
03/28/20,2052,27,0,321,4,0,4
03/29/20,2552,34,0,500,7,0,7
03/30/20,2877,34,38,325,0,38,38
03/31/20,3266,41,38,389,7,0,7
04/01/20,3997,58,38,731,17,0,17
04/02/20,4669,70,38,672,12,0,12
04/03/20,5330,90,38,661,20,0,20
04/04/20,6110,105,38,780,15,0,15
04/05/20,6812,127,38,702,22,0,22
04/06/20,7276,140,38,464,13,0,13
04/07/20,8262,154,38,986,14,0,14
04/08/20,9353,177,38,1091,23,0,23
04/09/20,10230,199,1101,877,22,1063,1085
04/10/20,11671,226,1366,1441,27,265,292
04/11/20,12561,254,1617,890,28,251,279
04/12/20,13484,271,2014,923,17,397,414
04/13/20,13906,287,2269,422,16,255,271
04/14/20,14624,318,2580,718,31,311,342
04/15/20,15492,364,3150,868,46,570,616
04/16/20,16455,393,3677,963,29,527,556
04/17/20,17371,428,4190,916,35,513,548
04/18/20,18260,453,4806,889,25,616,641
04/19/20,18923,477,5334,663,24,528,552
04/20/20,19458,495,5706,535,18,372,390
04/21/20,20196,517,6486,738,22,780,802
04/22/20,21069,543,7341,873,26,855,881
04/23/20,21944,561,8025,875,18,684,702
04/24/20,22806,593,9156,862,32,1131,1163
04/25/20,23773,623,9986,967,30,830,860
04/26/20,24631,648,10763,858,25,777,802
04/27/20,25297,663,11170,666,15,407,422
