roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 10),Rt (week 11),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),Rt (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt-by-week,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,loo,q,waic
Albania,0.25,5.426155760410458,5.4209659783507735,5.408638496743011,,,5.366412470920559,5.211673679708682,4.7025953041271435,,,,,,,0.06676426710451873,0.10315716594434544,,,0.13502360881971784,0.15809396289888922,0.174274909852362,,,,,,,0.5927090237887449,0.002081360061601926,0.005197330811706813,,,0.009145235901830086,0.013066894825424898,0.01628000033782285,,,,,,,536.5322582984921,,536.1255812454126
Albania,0.5,7.504062402952709,7.497606945023894,7.472841018445941,,,7.390742232081589,7.117105672355832,6.398744667907108,,,,,,,0.10724565151973264,0.1658643644276027,,,0.2123074892831761,0.24559558700544973,0.26817683573802076,,,,,,,0.6545939768532665,0.0034291561750805855,0.008742712335610886,,,0.014941146025808337,0.020810496742558394,0.02575211688969012,,,,,,,553.6728514206897,,553.2053319533787
Albania,0.75,10.370428267994757,10.352349491892298,10.302434424643257,,,10.140902590342026,9.67881638869211,8.633570985142486,,,,,,,0.17719449609673057,0.2681784145942226,,,0.32959979676344303,0.37171701118078987,0.39879352618795766,,,,,,,0.7217365624767225,0.0057864077064331155,0.014589676326154405,,,0.023921854093329323,0.03220430564463756,0.038887981293427604,,,,,,,570.8134445428872,,570.2850826613449
Albania,0.975,18.44845698019489,18.373206805805175,18.194447557552827,,,17.805384888676304,16.700266369133473,14.435795268269471,,,,,,,0.4221191506219389,0.5599323171671116,,,0.629502888933218,0.6705351585512399,0.6942203780854952,,,,,,,0.8598939008197775,0.01448596717522566,0.033390526690518514,,,0.04974396265897639,0.0628153672482226,0.07315505624480498,,,,,,,603.4807916946459,,602.8364734834086
Albania,max,37.767730062062945,37.421854167023184,36.4103805891583,,,34.65082160791484,33.675831079147976,30.313114912892786,,,,,,,0.9293122625076665,0.9046112244878171,,,0.917595908978973,0.9238273760055346,0.9279891125912997,,,,,,,1.1043632984325364,0.033643701147057906,0.06746852589240143,,,0.08758683767353517,0.10239242674344505,0.11614347787519627,,,,,,,,,
Albania,mean,8.348132834937461,8.33313159375374,8.293116035435984,,,8.164884241966103,7.803237119973243,6.943124605878069,,,,,,,0.13805989877757147,0.20277444213477974,,,0.24837801880276134,0.2795993535127529,0.30026641559628314,,,,,,,0.6598232015080135,0.004520770781092349,0.011109375626198306,,,0.018071382357840834,0.02437644829994112,0.029538118515421673,,,,,,,553.6728514206897,,553.2053319533787
Albania,min,1.455582104722385,1.4555372703668474,1.4554003529042157,,,1.4548460571154995,1.3206312677306191,1.222694172222521,,,,,,,0.008870405133512477,0.009454442844049633,,,0.01145119773044168,0.013118200075601766,0.014145134269723586,,,,,,,0.3166265802406771,0.00025445741406436296,0.00039775653933568926,,,0.0006670483118140813,0.0010280609548628265,0.0013915220722073534,,,,,,,,,
Albania,std,4.0563420594516675,4.03862810381907,3.995700532561373,,,3.876650812811237,3.603045846067278,3.1041633645309186,,,,,,,0.10400881819992047,0.13571708892440382,,,0.15087567031565477,0.15936136979883217,0.16467568109350256,,,,,,,0.09570240930937701,0.003627678223911406,0.00830568311129604,,,0.012185434569285407,0.015221146299112965,0.017620542894555575,,,,,,,25.412681389471906,,25.322476291153265
Algeria,0.025,1.7432110602924522,1.7432091616593013,1.7429604409291128,,,1.7388543932864835,1.7285775022531276,1.6934392355099466,1.6202304204684834,,,,,,0.015254447408068798,0.013542738123409274,,,0.013904488222440297,0.015250247188135812,0.018036960363133517,0.02163839925487139,,,,,,0.9144658164424568,0.0011467271331149693,0.0013215993690751282,,,0.00141028726263071,0.0016980402622840541,0.0023473610361674888,0.0033760530471050702,,,,,,822.5993214188138,,822.5039207238304
Algeria,0.25,2.8609551292958475,2.8608418839810987,2.8590059978020577,,,2.851146599869451,2.815108096086226,2.7175201575015566,2.5627704011106385,,,,,,0.03359647493599219,0.03130775825539282,,,0.03262575712722845,0.03716054650015631,0.045457509823320405,0.05577432064956728,,,,,,1.0149811823035115,0.0027517588731480244,0.003254684636232923,,,0.003580801269213867,0.004452624163217603,0.0062924380897742705,0.009034899178788641,,,,,,879.85616758531,,879.7354151627272
Algeria,0.5,3.827677248055749,3.824245284467236,3.817539799646653,,,3.791548817632406,3.7000406928751453,3.543288090045796,3.3556664375586713,,,,,,0.05630027393758315,0.05429440366545411,,,0.0574064536620677,0.06515025590700377,0.07822666385439063,0.09440818564471268,,,,,,1.0722752686020964,0.004700237112175679,0.005857320191675116,,,0.006572046715698816,0.008137724990256006,0.011257401616652202,0.015569322453343078,,,,,,909.8988979925549,,909.764843490507
Algeria,0.75,5.285211574304251,5.275177352259156,5.25453383434572,,,5.177409134085676,4.974609820723237,4.708204187934752,4.404415773536196,,,,,,0.0988730063321954,0.10242417611867494,,,0.11075046705771677,0.12351253098217657,0.1426397003560766,0.16532451525381342,,,,,,1.134686936137944,0.008404394818678766,0.01127387464931074,,,0.01324245290188232,0.01633628071811881,0.02123132909082796,0.0277412958646692,,,,,,939.9416283997998,,939.7942718182868
Algeria,0.975,11.317583921103214,11.188000684571058,10.81219320279151,,,10.011398535872493,8.870513649749466,7.7979538651450255,7.1002420451680885,,,,,,0.31962313575952844,0.3386443201519535,,,0.365028740488787,0.38438016893450266,0.4080766227007511,0.4470703377571805,,,,,,1.2649336165454241,0.027516995465329458,0.039269953280949864,,,0.04905152093334179,0.05660770023174286,0.06434753921752182,0.07548222716486613,,,,,,997.198474566296,,997.0257662571836
Algeria,max,26.16034666458675,26.027825237543215,25.633814784359007,,,24.18536984322638,19.974426075665786,16.19459835084633,12.47583846528272,,,,,,1.6390021609677439,0.9391575719314967,,,0.871827751495051,0.8829027006727311,0.8886730603141838,0.9103388728638725,,,,,,1.525639074034593,0.14505929189881514,0.14004126732440417,,,0.16178800570006333,0.1717809794870752,0.17670360840194316,0.17924404007387457,,,,,,,,
Algeria,mean,4.480298401025927,4.462541980102226,4.419794253046822,,,4.312334972460215,4.11718606784719,3.862499466974482,3.615241597813433,,,,,,0.08353023465047696,0.08402986068608666,,,0.08958440204129749,0.09858066004249863,0.11249996147812429,0.1294681213031813,,,,,,1.077149175408948,0.0070748868702375485,0.009369869746571209,,,0.011082082074273664,0.013316865998100245,0.016792502795886708,0.021747012844375326,,,,,,909.8988979925549,,909.764843490507
Algeria,min,1.1394466934942833,1.1394463526179723,1.1394453111805964,,,1.1394410880660604,1.1394239645026614,1.139354558072926,1.1390736432909414,,,,,,0.005408206647017523,0.003205045817869038,,,0.0029439112501898172,0.0029134639140509767,0.0029928571594846657,0.003167496067703817,,,,,,0.8073838359523943,0.00032084404480166203,0.0003885795197314332,,,0.0003853881297086266,0.00039280300093825924,0.0004451921964065522,0.0005923552313392395,,,,,,,,
Algeria,std,2.4882710587219257,2.44598107138357,2.353559825768482,,,2.1543261384569856,1.8598861923326553,1.58141593487612,1.4347710695316713,,,,,,0.08843714328211665,0.08666501371497914,,,0.09180771206173144,0.09663965600829559,0.10245402307712342,0.11044564267532579,,,,,,0.08919270761926533,0.007838684234208975,0.010375882590806332,,,0.012756557758637677,0.01464539785979286,0.016474330108540568,0.019258710807417447,,,,,,44.54141875174698,,44.52169705922127
Andorra,0.025,1.5353754862532973,1.5350744086974022,1.5336375809602236,,,1.5303849620726389,1.5077025046843433,,,,,,,,0.0178491265602178,0.016991974191084898,,,0.018192023744491023,0.02001829169749002,,,,,,,,1.1323896220444312,0.0010080940998536778,0.001619207159633127,,,0.0021889065709184917,0.002950669160672202,,,,,,,,446.87276534389105,,446.83598448687667
Andorra,0.25,2.575581476004076,2.5741329021714963,2.5695994159623488,,,2.549558709943573,2.4800676769811045,,,,,,,,0.04165127823797319,0.04702320289988935,,,0.05463652061042928,0.06175610093878925,,,,,,,,1.2972822202439434,0.0025233372029496584,0.00476210800763301,,,0.007013960670556302,0.009483370343854837,,,,,,,,489.17682776958645,,489.11444108292875
Andorra,0.5,3.5163458794969893,3.5118333970169164,3.501817228170793,,,3.4656316231813173,3.359758777304074,,,,,,,,0.06869444425255214,0.08250198680224172,,,0.09708129032900895,0.1097252342608237,,,,,,,,1.3966927575623376,0.004274509851274692,0.008517158026233942,,,0.012854767847815031,0.017384011624232004,,,,,,,,511.37381603699316,,511.2979939432473
Andorra,0.75,4.829791602446523,4.821358304316807,4.794871687454663,,,4.710424909100135,4.556907243356591,,,,,,,,0.11791058374235866,0.14490851253466325,,,0.16983459568472112,0.19194077879171903,,,,,,,,1.4997940713524283,0.007505953096389604,0.015355519412980561,,,0.02332542197646232,0.031559285440150596,,,,,,,,533.5708043043999,,533.481546803566
Andorra,0.975,8.738767164920734,8.687533584879054,8.612021236824702,,,8.404576147110513,8.095524931463485,,,,,,,,0.3923441131737213,0.4282553464158646,,,0.4722162025418593,0.5151260963170051,,,,,,,,1.7242212178187002,0.02591020472408886,0.0477823808317675,,,0.06824316935925737,0.08905199010675288,,,,,,,,575.8748667300953,,575.760003399618
Andorra,max,20.657969151975458,20.56549107298404,20.28876465077295,,,19.24859781690123,18.001750875717214,,,,,,,,3.2137349739435614,1.4196556393085804,,,1.1414541408844336,1.0597016700892408,,,,,,,,2.116340613098256,0.26119132534710426,0.21536289568133485,,,0.22319743437306447,0.26812826778300175,,,,,,,,,,
