roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),extra_std,ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),loo,q,waic,Rt (week 5),car (week 5),ifr (week 5),Rt (week 6),car (week 6),ifr (week 6),Rt (week 10),Rt (week 11),Rt (week 7),Rt (week 8),Rt (week 9),car (week 10),car (week 11),car (week 7),car (week 8),car (week 9),ifr (week 10),ifr (week 11),ifr (week 7),ifr (week 8),ifr (week 9)
Belgium,0.75,6.288859688600595,5.670305181721462,5.24224415007604,4.809321464023544,4.453270687856323,4.194712661423374,0.16031798934158065,0.20052024186941486,0.24698161327305435,0.34798335922989787,0.47417773485646775,0.9321378961117811,0.005177653607116982,0.009793682282286328,0.013327658441199895,0.02054429368830648,0.035500069572950585,1434.8994783055846,0.2579138383849849,1434.7124344517124,4.007745484912113,0.5720416104514225,0.05875365889400437,,,,,,,,,,,,,,,,,,
Belgium,0.975,13.574174913838027,11.852031948015819,10.276623892757563,8.816995211707491,7.581105738349599,6.84624735652304,0.5140169992869301,0.5238070826529911,0.5383674830210148,0.6006331297801648,0.7177172921406205,1.0479331616712944,0.016774458999203278,0.02652255615723706,0.03127144475379217,0.0399615458828555,0.06139532677013107,1508.7143004219392,0.7199430322003346,1508.501338348434,6.471333874173562,0.8053847527803399,0.09469147231835917,,,,,,,,,,,,,,,,,,
Belgium,mean,5.409564143521397,4.866787171148433,4.4488829107588925,4.0646811122614945,3.769279452810543,3.56325661154525,0.1378229903090297,0.16341498976025567,0.18761379201641212,0.23603189706130853,0.30588223376160667,0.8799095388728143,0.004448190932760078,0.00797203760055703,0.01039684304779221,0.014768737617588294,0.024326450665378068,1396.1687596339361,0.19294845248478742,1395.9953150985257,3.425968805072242,0.3709431675577788,0.0400799172264423,,,,,,,,,,,,,,,,,,
Belgium,std,2.922606090886494,2.5135190188982213,2.1573177781048223,1.8049378222690753,1.5166603663579088,1.324155623079832,0.12239825567123253,0.12191821015919903,0.12869117014617035,0.15653211924281366,0.19877418742676958,0.0806464431829935,0.004117168633549404,0.006380296706724052,0.0075886063636551055,0.010152481795833043,0.016285344921184563,57.42224942690161,0.19286043565011252,57.40208704718125,1.226704461696813,0.2248199764054229,0.025254891193789347,,,,,,,,,,,,,,,,,,
Benin,0.025,1.2016223860072404,1.0322718718405475,0.9048962090233608,0.7835137943563216,,,0.01898316544773747,-0.10233648363398627,-0.04662287548634312,,,2.2585853073824267,-0.013634707329623082,-0.03994046550605261,-0.038726996546782924,,,82.59964611021695,0.0038552282406360073,82.59353406735602,,,,,,,,,,,,,,,,,,,,,
Benin,0.25,2.2049066515776117,1.9998905830581977,1.8719647775095132,1.7124299948150796,,,0.0642012349161173,0.0742200126953605,0.08051942982654772,,,2.8084871384688985,0.012620601892727713,0.02352874783151858,0.030186429938187844,,,114.32154644523833,0.04840557866785397,114.31387230072194,,,,,,,,,,,,,,,,,,,,,
Benin,0.5,3.4610046985779452,3.199038186108705,3.0072129768466436,2.765634744295412,,,0.15156095727791669,0.20109813499446508,0.22857509584949817,,,3.156273688498019,0.030303564321241514,0.06510319290872672,0.08871477330791902,,,130.96606257872023,0.11870389630921707,130.95756879774032,,,,,,,,,,,,,,,,,,,,,
Benin,0.75,5.480370716055905,5.183241315532386,4.936306773241493,4.588962201437274,,,0.4751387369834186,0.5816332566726683,0.6182732181894761,,,3.551966354655498,0.08331944749703474,0.187498652809096,0.24663311696073167,,,147.61057871220214,0.24086539736797918,147.60126529475872,,,,,,,,,,,,,,,,,,,,,
Benin,0.975,12.227885956390304,12.11723708309987,11.90097710892246,11.459839824703732,,,1.4781846593163748,1.6000954332378858,1.6098664524092279,,,4.471985525615162,0.39153108104637707,0.7241944346632352,0.819545889767054,,,179.33247904722347,0.667104535778557,179.32160352812463,,,,,,,,,,,,,,,,,,,,,
Benin,mean,4.313162616745765,4.078467926737909,3.8974851567667645,3.639384321043177,,,0.32838284201872114,0.300431897126171,0.1656986344139718,,,3.2106689985793557,0.0789111832599905,0.1541299014757361,0.7239672122431102,,,130.96606257872023,0.17527275539043274,130.95756879774032,,,,,,,,,,,,,,,,,,,,,
Benin,std,3.0107256137584044,3.027347119084906,3.032822593072768,2.9781104165242387,,,2.7710472003574873,12.68776750006442,40.20060899529097,,,0.5677576970371198,0.9832276720663,4.118562083757141,77.67706809761181,,,24.677196545452556,0.18066610117785004,24.675981350613398,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.025,1.6117357319714485,1.6467543227058379,1.621475700717397,1.5935522154665902,1.5509732356713444,1.471629952774036,0.02080903536852191,0.01980909295655776,0.020170464257011224,0.020882088130142827,0.021808829474412594,0.8153637593950611,0.0017437980894440138,0.0026656479237449375,0.003157391748872592,0.0035854749196398326,0.004046057309012525,354.19295173279426,0.005497404935944602,354.18387865765055,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.25,2.9399099967471227,2.9892241403332167,2.892246201898748,2.7515685707456514,2.544867401573005,2.292557806839466,0.0521778143771815,0.06201029063188154,0.06731202654503052,0.07087732881241224,0.07380493319753018,1.0017551001982103,0.004664941693173906,0.008885050521629094,0.011651558977283821,0.013579656836727362,0.015108924857775444,392.4150799620679,0.06407646038902952,392.4010680013892,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.5,4.421211820453412,4.650358360795371,4.4196106072125385,4.0318083993351355,3.557848087796524,3.0816079217420707,0.08832393509488612,0.11084852953925906,0.12187800590411829,0.12879348469761848,0.13367103008792092,1.1086842983661431,0.00817092093008563,0.016404653483261408,0.022088315337605288,0.025979702515535864,0.02883869266867809,412.47027284929226,0.15298980853880073,412.4536694499198,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.75,6.707725089643861,7.172896296714291,6.7953500523322035,6.169783421300581,5.321614723617642,4.3981638913587755,0.1584965671511525,0.2003599310734313,0.2191196450730127,0.22986456871496147,0.2377037681031579,1.2214332723707857,0.015014871817291782,0.030509033204038964,0.04117096066305573,0.048354004508935254,0.05346783858148697,432.52546573651654,0.3014003778967353,432.5062708984504,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.975,13.577753149759008,15.15050613818683,14.76166530368296,13.633746782648142,11.943555971609117,9.6828197613474,0.6098565999264566,0.6282198572395061,0.6352288315266861,0.6389106063271659,0.6434348213940287,1.4604814541555888,0.05778427390466224,0.102641614296262,0.12688259206080574,0.14210507581092013,0.15223142634169706,470.7475939657901,0.7750247810877007,470.72346024218905,,,,,,,,,,,,,,,,,,,,,
Bolivia,mean,5.279878921061347,5.634575244089731,5.404878553240171,4.990690371838794,4.402727129789676,3.7248034675727864,0.13844997586359517,0.16131496960905495,0.17198481862717452,0.17847938475128683,0.1833397573809839,1.116157114434525,0.013150779927166588,0.025069762772831926,0.03275002950175559,0.03780658547005771,0.04140703056563502,412.47027284929226,0.21601721183646444,412.4536694499198,,,,,,,,,,,,,,,,,,,,,
Bolivia,std,3.3217567861106643,3.767365344542557,3.6981763802516436,3.4667846774248505,2.9957307087588436,2.362033018526219,0.15080469297360394,0.15347826563024342,0.15575421879861945,0.1571971274219976,0.15839021594178904,0.16428525102650904,0.015610060345079581,0.026623823385527393,0.0329867196784049,0.03686052140257198,0.03939570500015695,29.733873467156517,0.21084731377653168,29.73003139440007,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.025,1.6885084771760939,1.7658546900055319,1.7576860069589664,1.749521433924673,1.742435218378859,1.7291200002203577,0.014381531236308065,0.012088987620845142,0.012475440858556253,0.014057286565893497,0.016703834824783905,0.7206201185142473,0.0005348010568002296,0.0006285303291917508,0.0007128306534024846,0.0009177479443773802,0.001334933792369695,570.7140673261291,0.005331266679379869,570.6756305729648,1.7085036188818428,0.019416221808564543,0.0019366900408028013,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.25,2.7013794382555756,2.814474281270419,2.8012418991214267,2.786679772644111,2.7660096437862802,2.7362299169623885,0.031489176792945966,0.029314738672336464,0.031259105612136365,0.036500322204789985,0.04517936927627707,0.8440308856965757,0.0012538917433756655,0.0016364919362538816,0.0019315751581987896,0.002559283896451034,0.0038281201010253673,618.2993351639659,0.0590535247830304,618.2495953201158,2.686963528377655,0.054860081958993646,0.0057237169354368315,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.5,3.546177003244972,3.679182258174081,3.6640680093697755,3.643791554165917,3.6118695681194595,3.5693866418994653,0.05068671248448613,0.04900850994149199,0.053108874184905334,0.062331988426588714,0.07717273014039204,0.9151547824744389,0.002076532527383036,0.002824331401063713,0.003410644338385876,0.004553785430635733,0.006787895814425208,643.2673777426925,0.13906003645372392,643.2117071546784,3.5036852393388465,0.09393524649587388,0.010061137523499077,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.75,4.691288389350748,4.86044125350779,4.8427544847946296,4.811578314623084,4.761732379229113,4.694157845179027,0.08731696794686293,0.08707793754010211,0.09654158745686878,0.11399992207556676,0.139320105649748,0.9913805028166545,0.00365378259984251,0.005174303064275694,0.006464109045861161,0.008677119286255338,0.012598936471180239,668.2354203214189,0.2776844613793593,668.1738189892409,4.596304267548398,0.16784513907755705,0.018286880145504492,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.975,8.379390840326497,8.867139425694445,8.84879999696485,8.709447303580141,8.468554898166836,8.181639279995649,0.3056805382789253,0.2932637698756118,0.317324335237422,0.3620916407495949,0.42223852555565355,1.1504660173290309,0.013196996748061254,0.018890713713441244,0.023501817635161917,0.03027351766389906,0.040380788648756175,715.8206881592557,0.723547561775199,715.7477837363917,7.826666615339104,0.4805640546564064,0.054287928780649766,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,mean,3.917070880661713,4.086041051423341,4.07313135883706,4.0450176265930065,3.997439953063287,3.928805554454095,0.07650372013000362,0.07377529956478762,0.08044701108463498,0.09348464800187872,0.11243970658096862,0.9206636966835711,0.0032164582409680235,0.004469342698381352,0.005523048911085893,0.0072569709507879524,0.010257040766884416,643.2673777426925,0.19936545158485988,643.2117071546784,3.8301509679053964,0.13313377833833212,0.01459584940045798,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,std,1.7956356826688897,1.9313265098247894,1.9554990238465237,1.9542043310631612,1.900121814707913,1.7961835473143055,0.08732117001108693,0.07909222755025573,0.08414820227013908,0.09382965885206777,0.10642249763144213,0.11009087468470324,0.0038923606387384043,0.005380923594359266,0.00665927617326929,0.008240257682205132,0.01055370151948206,37.01767531896225,0.19605184244205273,37.0088823845075,1.6559323469488276,0.11968881353739366,0.013922309060440924,,,,,,,,,,,,,,,,,,
Brazil,0.025,2.241676806526263,2.174510113629323,2.1125070289772854,2.042498745706183,1.9339547549686242,1.7842022777059372,0.02431928639618368,0.027036391893193346,0.029586568185007017,0.031497643575437106,0.03262994162226753,1.5552338480159162,0.0012688109279966665,0.001968500426433062,0.00250871564563644,0.0029809847780322275,0.003286129180256953,962.8901998944882,0.00546612053340239,962.5481327882792,1.6529159176034836,0.033147057339452085,0.003467145797453346,,,,,,,,,,,,,,,,,,
Brazil,0.25,4.347964532979769,4.061633446798977,3.8797120839934367,3.641785624797008,3.3071458986695994,2.911368990984288,0.06176856328082345,0.07679770930357141,0.08370560111915681,0.08748085698564328,0.08972916419825527,1.7061275632766475,0.003474553443550003,0.0063805422080754366,0.008088084843278493,0.009061760108037994,0.009663348041595066,1058.239687684124,0.06361274683425668,1057.599070155049,2.5602255453913285,0.09131115753640644,0.010074621164213865,,,,,,,,,,,,,,,,,,
Brazil,0.5,6.367682698616857,6.063851789301592,5.745410005343217,5.230737922167041,4.594693794747878,3.9380841235667723,0.10306926173351048,0.13098057007772948,0.1421013821670368,0.14766270309210267,0.15111921452437915,1.7952028492871188,0.005968741421024092,0.011352302432650774,0.014270881531791044,0.015863595303743566,0.01675228610130173,1108.269669213374,0.15006208538995422,1107.4724019477583,3.3791919084051036,0.1537332957473896,0.017377552547819596,,,,,,,,,,,,,,,,,,
Brazil,0.75,9.658377391746937,9.277774922587955,8.701154873815598,7.781988066666028,6.6077980200734014,5.452972775874746,0.17797484195494054,0.22297884013211716,0.2389577930790207,0.2468234631267546,0.25202017861021564,1.8873097550548574,0.010585209702969616,0.02033276715036121,0.025176555551494298,0.027620534878044167,0.02896684909017715,1158.2996507426244,0.29661923235142906,1157.3457337404675,4.511529518861927,0.25670132579302496,0.030015273640017832,,,,,,,,,,,,,,,,,,
Brazil,0.975,19.4378311798896,18.740422839060084,17.842997443081536,15.995911659357475,13.521888145675595,10.75534248020124,0.5545407955282279,0.5865096397992963,0.5978528712307855,0.6030304773035922,0.6056259337403671,2.0796364351632786,0.03422922793996643,0.05833853407623577,0.06817782502458446,0.07273940198876887,0.07487082331940538,1253.6491385322602,0.762429419520605,1252.3966711072374,8.400822500625303,0.6106861274921722,0.07717618191585199,,,,,,,,,,,,,,,,,,
Brazil,mean,7.6115111810397735,7.284139568702749,6.896997999231788,6.266949793090832,5.4296386893159,4.53609316527019,0.146065318769329,0.17453223252772312,0.18519662802438291,0.19074178117320395,0.19412904803252148,1.800528111517583,0.008753208603904161,0.016041149266247078,0.01963453567349064,0.021467809509169024,0.022506770858505578,1108.269669213374,0.21369020498545754,1107.4724019477583,3.7864283966150887,0.1969797807740295,0.023283407243732693,,,,,,,,,,,,,,,,,,
Brazil,std,4.680670917463961,4.558154875195839,4.3397522385319185,3.906349002614101,3.250673075463281,2.4875889749082996,0.13345015404807395,0.14221750228646743,0.14486756203505713,0.14612839186455412,0.14700803124585007,0.13404758105510658,0.00885981802595271,0.01494094019727974,0.017423381729684603,0.01847644648578822,0.019014200442526656,74.1745616070605,0.20949690844262295,73.94231236013682,1.8213181043716544,0.1481639460077162,0.019508049723470568,,,,,,,,,,,,,,,,,,
Brunei,0.025,1.4693416809604796,1.4286836502462656,1.3730467535940085,1.2740842024834849,1.0826307729696492,0.8512641031275935,0.023968667100057427,0.026330975687787278,0.03063100361377636,0.03324046232334923,0.034374096379350814,1.0370270817906972,0.0013842519101203408,0.002555490089633756,0.004075484407850758,0.00561495028002805,0.006778800545355665,312.5879136964182,0.004181906770326452,312.50800947687503,,,,,,,,,,,,,,,,,,,,,
Brunei,0.25,2.7766351064239716,2.7445159712843115,2.625033335025524,2.4178974941436917,2.1516079294268335,1.8434588632796354,0.07625726618006173,0.11268797797495242,0.13814058806499702,0.15322114737767606,0.16104759246210443,1.2468443018092699,0.004682230795969566,0.012062143360369449,0.020172357027018504,0.027295319605109225,0.032629442391266514,347.86372913063474,0.05016102441016618,347.72190771542137,,,,,,,,,,,,,,,,,,,,,
Brunei,0.5,4.2631041212356315,4.241650326440116,4.036992357146939,3.723634630582982,3.3198028393247947,2.8062604703511056,0.13660797414898332,0.21501818833872,0.2653176036441662,0.29396979564733383,0.3090905330155551,1.3673559385668568,0.00841252532863868,0.02324060943002008,0.03913165511554298,0.05270157903011599,0.0628868557745705,366.37298844093925,0.12115397591340055,366.1986790047881,,,,,,,,,,,,,,,,,,,,,
Brunei,0.75,6.438389282504843,6.413960530280242,6.118682505259863,5.673813049945737,5.043062509985831,4.193666017825836,0.23734414143322383,0.37026284800399833,0.45360931092256385,0.49926953647580596,0.522140465565557,1.497791434251418,0.014602779127672194,0.04016049523294206,0.06717590823083003,0.0903818662558755,0.10761735154768017,384.88224775124377,0.24565249902912945,384.67545029415487,,,,,,,,,,,,,,,,,,,,,
Brunei,0.975,12.52731136234435,12.217763856110228,11.783398150787587,10.91117796165259,9.48682697880257,7.471613850893066,0.5886158649647086,0.7284225280009771,0.8121795103215798,0.8568936079382323,0.875635045617345,1.7741935383660212,0.03781735143318153,0.08559690900437422,0.1318052172900422,0.1715736194498079,0.20251966281685796,420.15806318546026,0.6624595330226738,419.88934853270126,,,,,,,,,,,,,,,,,,,,,
Brunei,mean,4.995311404379224,4.935248004593379,4.723108464947947,4.375286425593156,3.8724258184184284,3.2058030360035294,0.18192848662310493,0.26280545946352707,0.31439237750564103,0.3435021200702173,0.3580409821629382,1.3775719946279807,0.011353808506948119,0.02901206130465258,0.04744533038389797,0.06332387781963833,0.07526635697160772,366.37298844093925,0.177215523593437,366.1986790047881,,,,,,,,,,,,,,,,,,,,,
Brunei,std,2.991082432989677,2.9163069582312837,2.830028572711036,2.6519829115481297,2.3253212737007427,1.8348435189880705,0.15647915358666611,0.193151671244087,0.22058715036180254,0.23643202964513507,0.2575563025334907,0.1880089341589648,0.010285294313827026,0.022656614313964187,0.0358117716841868,0.04912121594027895,0.05987605854101209,27.441868916353,0.1794246121455187,27.393702104435718,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.025,2.3082391908136963,2.285373000033585,2.246498970839219,2.2064612507045664,2.1388011435012553,2.013340199222257,0.020450497272224775,0.024654559096950194,0.031100761846544485,0.036620775882239325,0.0400268956518061,0.608771069467467,0.0006248546597539724,0.0012010399069670467,0.0020843539690047217,0.003201511803616156,0.004304839590866609,521.6852818100169,0.005172640271677703,521.629079671854,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.25,4.277768811228329,4.293152156777533,4.251333450128469,4.173245072167135,4.024793503171917,3.759866602627336,0.04797773576247833,0.06433265893998635,0.08225708578473544,0.09735954564273158,0.10829406071536088,0.7313876332953001,0.0015357982149564057,0.0033753509543445154,0.005931071101511627,0.009009931074848203,0.012067395811773105,561.2765831265864,0.057345024653516076,561.202799311139,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.5,5.917934916342277,5.963839650278076,5.916406280674575,5.815661821431311,5.6381738668191,5.268784924977329,0.0787909371965816,0.10940543730414197,0.13842234451145044,0.16198147899924303,0.17882555622120944,0.8027053848147592,0.002590748268039317,0.005984638250990327,0.01039892139411247,0.015373182493079335,0.020268442713920445,582.050182644572,0.13858046086655385,581.9671737036394,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.75,8.184586580400916,8.271758384616227,8.217396002887263,8.078615803651259,7.812502986522462,7.219965474214719,0.133780017756907,0.18686687300406546,0.23067771853563593,0.2637183288660359,0.286948053292078,0.8787302364820871,0.004488138858852733,0.010752959394094333,0.0182097653996011,0.026011305602218353,0.033306322879762665,602.8237821625574,0.2771423090184846,602.7315480961398,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.975,15.5044232521808,15.867572966562982,15.941062611712868,15.890928252555977,15.205254660338362,13.593916050180022,0.38143335095402353,0.47641052390996547,0.5406887250217507,0.5812053018914031,0.6064367859188582,1.03897560484159,0.013284324966944063,0.02990746350597165,0.0461867433936854,0.06127656453962093,0.07450661939724074,642.415083479127,0.7353535343494997,642.3052677354248,,,,,,,,,,,,,,,,,,,,,
Bulgaria,mean,6.669061116343805,6.744806905667428,6.714489597952034,6.616975447102127,6.381501710088766,5.882873491722765,0.10967038597036674,0.1457232620087357,0.17691059682130483,0.20069056792927426,0.2173493978934263,0.8083573170714851,0.003684981185883027,0.008418944417955128,0.01398449786260337,0.019833062207068302,0.025347802387294192,582.050182644572,0.20003380256908093,581.9671737036394,,,,,,,,,,,,,,,,,,,,,
Bulgaria,std,3.499205323057543,3.6109784220781833,3.6832218171813818,3.715148124399888,3.577395790514644,3.1550489979074454,0.10312614646597933,0.12017808319442091,0.13389877792151567,0.14276589011101803,0.1485095183252383,0.10990538020641363,0.003643670157816973,0.007726996871313166,0.011765983433242116,0.015387525559421824,0.01856183909034115,30.79898473171226,0.20119440528661084,30.78530754020206,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,0.025,1.852443043515061,1.8841518713046752,1.84983058640328,1.8186365015171024,1.765930246266636,,0.02212925265010901,0.026260368318948204,0.031773244342493435,0.03643524247969245,,0.809053094284682,0.0009955089030157485,0.0018042926591981005,0.002810829476187029,0.0038571904157517403,,477.97813639403245,0.0050239788787696344,477.95053067375534,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,0.25,3.4109817450469633,3.532304176306655,3.454243833703792,3.300433594111533,3.072762504080118,,0.052985435230239894,0.07130690860232637,0.08797167679225489,0.10132992971277074,,0.9320708738739343,0.0025379971337460743,0.005337717592921941,0.008352046740717227,0.0113094119364156,,512.2167498886323,0.05670315524487859,512.186977172004,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,0.5,4.907595310651827,5.125793683004209,5.011824926564641,4.80721234387033,4.497010107000449,,0.08768088089085027,0.1226570741707185,0.149062888586949,0.16931648279414685,,1.0034098273784058,0.00433932090254988,0.00952525670461556,0.014657893921931528,0.019511418618553822,,530.1817881959294,0.13557923688036555,530.150878453923,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,0.75,6.932749083520716,7.263745212722947,7.124022954761978,6.864741614239298,6.466946898953535,,0.1499698550158407,0.209141718190951,0.24977865728123616,0.2798253487553441,,1.0804481822515055,0.00755625653052033,0.016779342512789314,0.025197458976056124,0.032800110524252656,,548.1468265032264,0.27420279573229356,548.1147797358418,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,0.975,13.051750722653988,13.728253887477042,13.69937502011031,13.449564551023766,12.864754645425444,,0.4235314422295443,0.5179285221528898,0.5684591107415677,0.6050587211961228,,1.2448077511731936,0.022256561607876237,0.04466924948963705,0.061893631755218274,0.07624741979048472,,582.3854399978263,0.7281001106473658,582.3512262340905,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,mean,5.55294992552985,5.802577081521208,5.707156492348092,5.51848096997897,5.2086692494522335,,0.12179252186122687,0.1614381410821236,0.1896111512447619,0.21095236674351509,,1.009412149656951,0.0061493787112265426,0.013012839840033399,0.019285875819736013,0.02496910068310222,,530.1817881959294,0.19711055853777482,530.150878453923,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,std,2.98874751940051,3.206004522724764,3.2576893183780538,3.250870015365292,3.1322654747905645,,0.11132735176211041,0.13038885170412925,0.14171593504708724,0.14987468334001866,,0.11122916169759375,0.005965864996672585,0.011472478617534396,0.015716237297075348,0.019204115427532923,,26.635005649936776,0.19710968849949653,26.633319893588485,,,,,,,,,,,,,,,,,,,,,
Burma,0.025,1.2566446916842628,1.262031119007498,1.2427521637132413,1.217850487366524,,,0.01290770255600173,0.006381611496530576,0.004797428212322072,,,1.471822329615918,0.0018591119133904686,0.0015431712203297975,0.0011734578317559039,,,117.78356328163264,0.004520152524652376,117.76069488990566,,,,,,,,,,,,,,,,,,,,,
Burma,0.25,1.934736449733284,2.0166493511621786,1.9944291333226836,1.9491261835929947,,,0.033776048139609584,0.027580302523106816,0.025782294451627007,,,1.8525487917664383,0.0058487168575246,0.007212137061697582,0.007183768967885097,,,147.45576769325433,0.05043562164911399,147.39144783403714,,,,,,,,,,,,,,,,,,,,,
Burma,0.5,2.7232072832532523,2.9268936659627376,2.8866997924580433,2.799029552998786,,,0.05951517359419722,0.05698178429033195,0.05779483821380484,,,2.089698548727626,0.01105197984150219,0.015487674989142908,0.01728758262875352,,,163.02480611243004,0.12147711346490839,162.93873662244954,,,,,,,,,,,,,,,,,,,,,
Burma,0.75,4.119809655476914,4.60594581500332,4.5361717821774965,4.354106645448233,,,0.11301833850587162,0.12078523464742537,0.12941034140581953,,,2.35499021772626,0.02223746593781926,0.03382652611050822,0.04103767001756492,,,178.5938445316058,0.24160766895608998,178.4860254108619,,,,,,,,,,,,,,,,,,,,,
Burma,0.975,9.354940989945398,11.38333311126889,11.724183575158015,11.772662070766719,,,0.6055051695822754,0.5908846726692017,0.6064978104797767,,,2.954380132887308,0.11659208175643479,0.1728704632508823,0.21039416315127057,,,208.2660489432275,0.6357209002422097,208.11677835499336,,,,,,,,,,,,,,,,,,,,,
Burma,mean,3.400911657741942,3.8067175617892195,3.8055435983673034,3.730369071463056,,,0.11500482489714141,0.11652968497405104,0.12265427436595192,,,2.1225849092628515,0.01987432096462281,0.03335509755440651,0.03919745266994214,,,163.02480611243004,0.17382669262759362,162.93873662244954,,,,,,,,,,,,,,,,,,,,,
Burma,std,2.2284805984482325,2.808128926594649,3.012592125275704,3.152413678507892,,,2.3583583982051284,0.48493998380072756,0.7425829066054225,,,0.3813097264387048,0.327412577906901,0.12304362473225092,0.13035650953649053,,,23.082690900268872,0.17230209308644592,23.050444849447484,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.025,1.2440688235825332,1.1279065301891291,1.009630098414788,0.8747673378258579,,,0.015494769144589849,-0.0650090685905172,0.007677655946194259,,,2.7402212288952192,-0.02083438399764556,-0.058354851210063376,-0.07257504136149513,,,60.6786078543447,0.004366709410454281,60.63335857324247,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.25,2.223656406605507,2.141599183264115,2.031579584584392,1.8933110540727967,,,0.05005591037531128,0.049630921370152806,0.050978295700579684,,,3.4319191131233957,0.00930935514212165,0.01412279913484209,0.016010850198643404,,,91.66589314641239,0.05029397974491573,91.73127676898244,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.5,3.3974929920310233,3.3482610519926177,3.1749030235913263,2.956743727871819,,,0.11133201146711227,0.13444275646734635,0.14956339663040966,,,3.8702018257450783,0.022123375923238257,0.0408409180780333,0.052453561726857736,,,107.92495595568592,0.12241988699475065,108.04838878497496,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.75,5.409488913732552,5.512358858609785,5.249085124419045,4.8906213443962585,,,0.3447448894050677,0.4208966862728283,0.459341901259988,,,4.367809450819921,0.06071077926821011,0.12809476394711342,0.16574887681461564,,,124.18401876495943,0.24536512222251713,124.36550080096748,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.975,12.362987185521343,13.296327311634707,13.083346917210978,12.588694410781015,,,1.46526743908065,1.6140500740497687,1.671862892626058,,,5.515798990598029,0.32888264675179985,0.6427710072862671,0.7330362353062194,,,155.17130405702713,0.6515939845520387,155.46341899670745,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,mean,4.2972537296781965,4.36787767841665,4.19381147646173,3.940745302555588,,,0.27782889782443526,0.34901038072400503,0.35343153917555353,,,3.9370263509007306,0.05670645781899229,0.10243779421580018,0.10264690556434498,,,107.92495595568592,0.17644178471971245,108.04838878497496,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,std,3.025665059057194,3.323484724386963,3.334255797045196,3.2773184936306072,,,5.606573588264641,6.40863937298825,6.691030894959307,,,0.713223622369562,0.7582385299778125,2.2175545074913336,3.8386931842258942,,,24.10572259185086,0.17700660396088458,24.191786474514934,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.025,1.8632426171568943,1.8432675011158022,1.7729332463161918,1.7277233099120681,1.688700800279503,,0.02152718673940526,0.023165433548730976,0.027900984955035863,0.033023678480348075,,1.8121117120496106,0.0014188883823777014,0.002153629559527315,0.0032271983014967435,0.004622111107939236,,342.7121544556995,0.005522994359678655,342.62394280705456,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.25,3.749695242120912,3.6735227571586675,3.5461539099612533,3.3974942923841107,3.1943556522042944,,0.06272440749069287,0.08179505879903745,0.09904552625035248,0.11437285240573092,,2.063727605572475,0.004588831981171415,0.008924088108730986,0.013336611127024648,0.017971753912862605,,397.00961486953304,0.060084716962443344,396.8810258074372,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.5,5.723199248946751,5.791169164464137,5.580836894456958,5.256471174208302,4.831473030145346,,0.11300418413834665,0.15504854810235327,0.1844074473168357,0.20822300007996436,,2.212793267878353,0.00860951721565501,0.018081538947871678,0.02667537197276348,0.03488962760030722,,425.49955230456715,0.1428968832227714,425.3497771690485,,,,,,,,,,,,,,,,,,,,,
