roi,quantile,R0,Rt-by-week,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,loo,q,waic
Denmark,min,1.0764586995064045,,0.008816850951175662,0.00549287954171473,,,0.005297874867351371,0.007733309888571525,0.006568347023840925,0.007651336826803321,,,,,,1.146780757390191,0.00025156588915938824,0.0002655890387848958,,,-0.01680913605730263,0.000429578388186047,0.0006710468286399394,0.0010629608846510481,,,,,,,,
Denmark,std,1.7040433846645768,,0.1430527138087415,0.1669028362057476,,,0.18012015510846863,0.18931049004338793,0.1944365614081687,0.19950323048741245,,,,,,0.11453838132611976,0.0052974091433064556,0.010868787846167172,,,0.014953159288166634,0.017927319968376758,0.020855270439361813,0.025104796667765203,,,,,,82.22409999728124,,95.07557086884802
Diamond Princess,0.025,1.2701558496143959,,0.01339948321759471,0.011182419456032463,,,0.01178731706407954,0.012460774986422778,0.01295254401334732,0.013240807885156566,0.013418386919424583,0.01347898059878165,0.013502037067407007,0.01356221648504299,,4.157309863266762,0.000948719383028665,0.0013346441456491632,,,0.001844744017554352,0.0023431512495795843,0.002754484466708939,0.003146688417920598,0.00339158289957673,0.0035876972860829,0.003718330045644086,0.0037708422593121424,,349.17882656873525,,343.63830267208436
Diamond Princess,0.25,2.3305689221699604,,0.039444069660347844,0.04953091684359848,,,0.060114566621400134,0.06765036055055682,0.07282764289007422,0.07609896953575374,0.07805676280091076,0.07925268733708894,0.07976301640943687,0.0803767716494265,,4.686427184379083,0.003269626805569755,0.00694659297264733,,,0.011137153133180408,0.015130774079779238,0.01834878094297776,0.02081206191527687,0.02254652239986977,0.023734182227568925,0.024557313255383816,0.025065805916227566,,444.256355348548,,429.53971333024884
Diamond Princess,0.5,4.021759645810915,,0.08014587328388181,0.12636923532878092,,,0.16076545128537367,0.18170928064683065,0.19390391203385376,0.2010329670049439,0.20587122014178422,0.20851524727764847,0.21034530327373707,0.21171212756601432,,5.013695658507392,0.0067713439300953904,0.018030020107262144,,,0.03131687469665619,0.04298160522587476,0.05187984369230762,0.058564924380530806,0.06262668606638433,0.06564150980758776,0.06753890121801531,0.06879639798355935,,494.1436396850436,,474.61227835593775
Diamond Princess,0.75,7.295103609372501,,0.18951339043975193,0.3351258595907032,,,0.41173992321912795,0.44720657120739726,0.4657855674770267,0.47705605977151,0.48291052287256403,0.4861428918468815,0.48713998597592023,0.48888447178553784,,5.359512794117916,0.015007039748937936,0.04970675208971004,,,0.08580231806460163,0.11543773912142924,0.13597938802381446,0.14947591070398566,0.15797526248350233,0.16375739573377573,0.16713153303379577,0.16985213398258986,,544.0309240215391,,519.6848433816267
Diamond Princess,0.975,18.701056363984634,,0.7048028539463748,0.8821166656669809,,,0.924525642756966,0.9325495451088858,0.9356396821253119,0.9367843898713859,0.9377290668070882,0.9381168735752261,0.9382129580765187,0.9375859878140799,,6.151508329931931,0.05487596338709193,0.1608466492641491,,,0.2539983981974738,0.32193019614540735,0.36477158819376354,0.39114599678417805,0.40624807226791515,0.4168399267446128,0.42140781356964024,0.4274853484272603,,639.1084528013519,,605.586254039791
Diamond Princess,max,42.50358490068154,,2.1866263459977593,1.3357916102041203,,,1.4013487466026748,1.6103320192234263,3.955869830311367,1.9287209761157738,17.15651783986888,1.5080202828804172,1.9207082783778802,1.8620103201481382,,7.399086645005577,0.34168866454402735,0.36725767273522203,,,0.5416259386828802,1.1213040663902787,4.860623203224372,3.3654865846993616,4.856405011818242,2.2849715066978438,7.315806518218259,0.9139191142293205,,,,
Diamond Princess,mean,5.622121963796332,,0.1534752231255216,0.23205503830739946,,,0.26958242706279617,0.28789041660810105,0.297793388606072,0.30291789278514464,0.30679769054556416,0.3079148181780347,0.3088106223517314,0.30974447547774187,,5.045959947038357,0.012283442557080883,0.03640341980719321,,,0.060557550934180526,0.079631035476621,0.09148827513407323,0.10153463405445828,0.10553209770339858,0.11086088019798164,0.11323057734120377,0.11414519595756596,,494.1436396850436,,474.61227835593775
Diamond Princess,min,1.0320992550629946,,0.0021726250720566454,0.0003153118040356514,,,0.00028220301122459967,0.00031733889511420733,-0.03912865159861678,-1.8457214070614332,-15.208308629962335,-1.9300739278347652,-4.190548023237367,-0.9550828287117,,3.4852306679928664,0.00012749295360567917,2.652343329081814e-05,,,-0.1964327848878746,-0.7344659206904255,-26.71606238138031,-0.9907897127564141,-34.09542523027173,-0.600426489751804,-1.8948293712533122,-1.8384945814696168,,,,
Diamond Princess,std,4.7581969942525175,,0.18240504194385784,0.2463870059346071,,,0.26690012156072723,0.27304285355976204,0.2768409703471066,0.27653397521058265,0.34208555633053306,0.27693914739730974,0.27871759157650494,0.27680339628659395,,0.5082244626003564,0.015508437186519593,0.043740754682954706,,,0.07018050514413396,0.09022119306191229,0.22158645837669613,0.11221552402442721,0.27039482301936113,0.11818819353487699,0.12953322483875795,0.12086294915620384,,73.96299843250807,,66.82468490082437
Djibouti,0.025,1.4798435376576464,,0.015737452681280746,0.011886628224880385,,,0.011769501019237781,,,,,,,,,1.4460261082712575,0.0012615145157890528,0.0012101938408529255,,,0.001234003685258375,,,,,,,,,218.73811748124467,,218.72386870837937
Djibouti,0.25,2.3729596590947235,,0.040359812900586316,0.038750041294033005,,,0.040272147225259305,,,,,,,,,1.731421183936858,0.003649925515401091,0.0045160211877952145,,,0.0049157139069382055,,,,,,,,,261.41008169207925,,261.39103804768695
Djibouti,0.5,3.1298420006769714,,0.07418307752730893,0.0784272115350846,,,0.08262636674124002,,,,,,,,,1.9019322625269741,0.006606237457862912,0.009332259343583435,,,0.010581312850061673,,,,,,,,,283.80010843238995,,283.7785489136129
Djibouti,0.75,4.133095689724785,,0.13996872544088484,0.1598324293462801,,,0.16960832890989622,,,,,,,,,2.0926316650454733,0.012923837397016314,0.01973850875844709,,,0.02326313359318107,,,,,,,,,306.19013517270065,,306.16605977953884
Djibouti,0.975,6.801534291824678,,0.4689002898032718,0.5142498045978721,,,0.5369662834703635,,,,,,,,,2.503599508429821,0.04550320521530443,0.07136845212623041,,,0.08590078293072323,,,,,,,,,348.8620993835352,,348.83322911884636
Djibouti,max,15.212056598009887,,1.2914713056071179,0.8795123866087262,,,0.8947859167634287,,,,,,,,,3.2841662616436444,0.27540625217879156,0.30921364709571675,,,0.3343596438061381,,,,,,,,,,,
Djibouti,mean,3.3908148893836456,,0.11451947825615102,0.12435738713128504,,,0.13065028149231084,,,,,,,,,1.9212660345571515,0.010848735998110723,0.016170440344171047,,,0.01902148520556994,,,,,,,,,283.80010843238995,,283.7785489136129
Djibouti,min,1.0579331359350004,,0.003768438527141917,0.0004311272507868899,,,0.0005247190191753424,,,,,,,,,0.869187243736656,0.00026125532962407413,-0.0104850270630756,,,6.978130636040094e-05,,,,,,,,,,,
Djibouti,std,1.4018033114378141,,0.12161023378974244,0.1304292299819246,,,0.13557513611092833,,,,,,,,,0.2709560569790758,0.013367347490322838,0.02008912181453228,,,0.02427398989309476,,,,,,,,,33.19550331758437,,33.19177327664004
Dominican Republic,0.025,1.6351856770738684,,0.01290052377212882,0.009011544254245022,,,0.009017863941665209,0.011614430530225208,0.015579015020542607,,,,,,,1.0014271882682753,0.0007749337947187098,0.0007127186473006084,,,0.0007252149491858272,0.0011115360863629443,0.0020355046354908575,,,,,,,628.4531969548359,,628.3717529951443
Dominican Republic,0.25,2.7443613684618553,,0.028599107144715204,0.025459500737156724,,,0.02684848620962733,0.032730078670013714,0.044376759591314,,,,,,,1.14155597180381,0.0018596638406825406,0.0022066615571145797,,,0.0025044611864475977,0.0034713591273909,0.00609982417896091,,,,,,,688.9804773797033,,688.8745554451032
Dominican Republic,0.5,3.683846017226203,,0.04588629419053637,0.04378489964440291,,,0.047211523915874076,0.05718600686190356,0.07727943062167505,,,,,,,1.2243865247937173,0.00310301023823466,0.003976137978569944,,,0.004682361150446141,0.006408625000774926,0.010975439367817932,,,,,,,720.7392082535677,,720.6204426985041
Dominican Republic,0.75,4.895902735080046,,0.07788542186476298,0.08092304208082118,,,0.09251453724872594,0.11358100179680786,0.1495582063627017,,,,,,,1.3126300211317001,0.0054430461800120625,0.007612182089754439,,,0.009647909724624867,0.01329946488619485,0.021526681820567644,,,,,,,752.497939127432,,752.3663299519051
Dominican Republic,0.975,8.238805200992006,,0.2578968881497283,0.2615667390812739,,,0.3202772129530224,0.40615351570862657,0.48585497485043017,,,,,,,1.493460550448902,0.018981617580098146,0.027886672800012457,,,0.037073927253256145,0.05136771411773359,0.07469834755850555,,,,,,,813.0252195522994,,812.8691324018639
Dominican Republic,max,18.553937427544383,,1.1878655591010017,0.7868403198941012,,,0.7799398383152816,0.8054078018127592,0.8531087154738539,,,,,,,1.858860234932257,0.09063260682229499,0.13389206084428512,,,0.15532773006617462,0.1657381004504026,0.20524164677285145,,,,,,,,,
Dominican Republic,mean,4.004687691639029,,0.06767560994841366,0.06728558733777082,,,0.0776681129659342,0.0956432028404512,0.12185996251126949,,,,,,,1.230394109068136,0.004723278516708682,0.006446941846676455,,,0.00822511711315292,0.011464116371981947,0.01791638528747938,,,,,,,720.7392082535677,,720.6204426985041
Dominican Republic,min,1.1339954734289073,,0.0035448698970820063,0.0006711883275661815,,,0.000639030631651815,0.0009923528399481817,0.0014703792492429626,,,,,,,0.7774401774664893,0.00023386061521180336,6.604913219392726e-05,,,4.7335196426768175e-05,7.107178375450551e-05,0.00015189513367193947,,,,,,,,,
Dominican Republic,std,1.7312903889121272,,0.07696129741723237,0.07450496093728701,,,0.08605666536682556,0.10346517702252886,0.12149919589114241,,,,,,,0.12591633959923546,0.00563409076511745,0.007945348226492219,,,0.010497332843908434,0.013985358986916873,0.019458136698622695,,,,,,,47.085564850513606,,47.066522870320945
Ecuador,0.025,1.500776709973621,,0.01096516856629974,0.0033546777526717647,,,0.0021259736763699793,0.0021980740819079816,0.0031546558612391314,0.004607528973817586,,,,,,1.3148154480601828,0.0008049688585408555,0.00043245520987107965,,,0.0002009098332590668,0.00018409840495793787,0.000320002005603102,0.0006539013066176939,,,,,,865.3126544322054,,828.1711463492934
Ecuador,0.25,2.4247344432801166,,0.025807941531030484,0.014825679396288764,,,0.012684325137069049,0.012615746794515801,0.015166658291223857,0.01974275576739903,,,,,,1.4602200694001193,0.001989368154562499,0.0017028829325975883,,,0.0014838345097199573,0.0012737375248387567,0.0017103787989273128,0.0027724210255436702,,,,,,1003.8666226723874,,915.4928825295682
Ecuador,0.5,3.1965995695834124,,0.04255872342830984,0.03025524786227092,,,0.030062172876052586,0.030497492675387178,0.03461137772698557,0.04258879884801742,,,,,,1.5424648436201902,0.0034089899469864726,0.0034274729495656214,,,0.003736670794277127,0.003428288683762882,0.004086996716346951,0.006000312975418076,,,,,,1076.5660428009355,,961.3106939250487
Ecuador,0.75,4.289111318072143,,0.07576729352825204,0.057754143712237166,,,0.06125879125444338,0.06661011525131184,0.0763395903098383,0.0928203821580613,,,,,,1.6317627935160028,0.006176348603235952,0.0067290317380340175,,,0.007869114428755345,0.007991471388897794,0.00953454545883708,0.013417296889554961,,,,,,1149.2654629294836,,1007.1285053205291
Ecuador,0.975,7.251751564304798,,0.29003194460500126,0.2177146933848456,,,0.21587437595854733,0.23389763403157784,0.29338071829008305,0.3646285745313067,,,,,,1.8205974385296646,0.024649443025965022,0.026625152653593213,,,0.02937962322727305,0.030736070514763895,0.03956762172216367,0.056665229105882016,,,,,,1287.8194311696657,,1094.450241500804
Ecuador,max,15.853687057464402,,5.838585841146269,1.010210107264469,,,0.8948116061548188,0.865369290058486,0.8631726179816782,0.8844235136361173,,,,,,2.2175049054731315,0.4286196930931553,0.22937341811859374,,,0.6198727578863128,0.4222718940794013,0.2111421583526309,0.23492033267206366,,,,,,,,
Ecuador,mean,3.515648034744185,,0.0693439456648506,0.049489556744559585,,,0.04962587345478336,0.05323730317692766,0.0627423090770878,0.07735380143652648,,,,,,1.5493206393499426,0.005688081399027052,0.005825174660968595,,,0.006453979162100706,0.006500344876873758,0.00795402614263653,0.011397609421470221,,,,,,1076.5660428009355,,961.3106939250487
Ecuador,min,1.0333374308714331,,0.0035705193868214614,0.00045200894584428213,,,-1.6369584838260174,-0.7080985356143803,0.0002758177994332673,0.0004321119242998556,,,,,,1.1444129527353506,0.00022008042148334418,4.9872547831942495e-05,,,-0.00020541507519683124,5.906829736474142e-06,1.6219813338872196e-05,3.76239791956911e-05,,,,,,,,
Ecuador,std,1.5212513891594206,,0.10638838182721659,0.06678603822753301,,,0.06618466182754063,0.06898252444521681,0.07967592026588474,0.09613121610362874,,,,,,0.12877103742067983,0.009193766025268207,0.008402833091143045,,,0.010728759558460959,0.009774475530278576,0.010946166888567017,0.015030688077393765,,,,,,107.78432156665629,,67.92958882201053
Egypt,0.025,1.3610659434989136,,0.032240561045062115,0.039593128858865984,,,0.04248069178981549,0.04418029113955681,0.0460609810651745,,,,,,,0.7979659895936657,0.0015300771474789652,0.003067792702743246,,,0.004129969713627143,0.004719677236501969,0.005202569196213765,,,,,,,781.6514966215947,,781.5796032491064
Egypt,0.25,1.954651993883055,,0.07319029029919716,0.09683929924698664,,,0.10649540245284567,0.11195054146456757,0.1165436495859669,,,,,,,0.8911202826410378,0.0035109593319887443,0.007550329180792565,,,0.010335275970814007,0.012053036982991927,0.013394601667941897,,,,,,,833.5783362495002,,833.3603333930248
Egypt,0.5,2.4483439072884225,,0.1180879777936725,0.15553426138994908,,,0.17154073387606902,0.18055128488445116,0.18740095649162675,,,,,,,0.9433296959376998,0.005656739205547741,0.01229297508893328,,,0.01688182980480497,0.01980322758206865,0.022047696827650516,,,,,,,860.8244063404906,,860.5297396764313
Egypt,0.75,3.05418520523556,,0.19462157993772167,0.2527648242852488,,,0.27607116817025834,0.2891187037091444,0.29790108517911945,,,,,,,0.9992610757645642,0.009363133007046059,0.01997985811663441,,,0.027291635734534053,0.031936522279816096,0.03526079813156627,,,,,,,888.0704764314809,,887.6991459598378
Egypt,0.975,4.512906991460085,,0.5075939848900195,0.5716901082640261,,,0.5960783336599974,0.6075167874100948,0.616143930352079,,,,,,,1.1206062924155906,0.024736454180748737,0.04691333608452675,,,0.06092399816520718,0.06956468477361791,0.07569949802875532,,,,,,,939.9973160593864,,939.4798761037562
Egypt,max,8.713373309541945,,1.0885280036950602,0.9232701362139804,,,0.8970485344442312,0.8972348958882844,0.8974624523339341,,,,,,,1.3318102661289182,0.058207975497854704,0.0926359759609318,,,0.11866789643972213,0.1350635183054875,0.14643499314688763,,,,,,,,,
Egypt,mean,2.574774305875653,,0.15529627384524283,0.19515588065189762,,,0.211049950515051,0.21958549908175806,0.2261132915565895,,,,,,,0.9472315734487416,0.007508882370302028,0.015529370073109056,,,0.02093619832120939,0.024354373468247863,0.026865842151432878,,,,,,,860.8244063404906,,860.5297396764313
Egypt,min,1.0728232504818778,,0.00841637226436886,0.008240360272207444,,,0.008120999333391174,0.008038169533003242,0.008013633647582622,,,,,,,0.6593959150970685,0.00031010091293590683,0.0005063353915864398,,,0.0006409010234327743,0.00071041313679011,0.0007484590137571709,,,,,,,,,
Egypt,std,0.830249395787894,,0.12327192981685217,0.13776222478494943,,,0.14336159808669652,0.14624713876853873,0.14820072424606137,,,,,,,0.081732082239641,0.006127604852489682,0.011410750967143392,,,0.014802168690206082,0.01698670592711806,0.018530340646513342,,,,,,,40.3950839624614,,40.28142203125848
El Salvador,0.025,1.3039951372373815,,0.01872285762478266,0.017477525643131066,,,0.019976554770720474,,,,,,,,,0.48535300022430594,0.0012108465926346929,0.0016549642639680608,,,0.002246680337884203,,,,,,,,,231.75280547928494,,231.70709203440413
El Salvador,0.25,1.959993381057308,,0.06089122703609683,0.07739872274755752,,,0.08583409772287917,,,,,,,,,0.7106102296808894,0.004101924564766889,0.008027636885631122,,,0.010844710248117185,,,,,,,,,254.63827317467886,,254.58453244457417
El Salvador,0.5,2.529714388343522,,0.11092347075614037,0.14679488917967987,,,0.16267015711170724,,,,,,,,,0.8425738316057485,0.007642696189978355,0.01601531181939449,,,0.021711244320246195,,,,,,,,,266.6463033448552,,266.58835068932973
El Salvador,0.75,3.25116825788364,,0.20041029058975232,0.2676067982051832,,,0.2948454942051561,,,,,,,,,0.9887495048044012,0.014149948519799227,0.030169006637603524,,,0.04094469891270298,,,,,,,,,278.6543335150315,,278.5921689340853
El Salvador,0.975,5.435387366804691,,0.5518930121548428,0.6316252113185132,,,0.6587461109126208,,,,,,,,,1.290925791153097,0.0417401092586076,0.08014065661850407,,,0.10559474280242562,,,,,,,,,301.5398012104254,,301.46960934425533
El Salvador,max,20.010499551429113,,1.114899928867763,0.928382396436919,,,0.9213646869620639,,,,,,,,,1.788120975476478,0.18285689708424094,0.2258000171769786,,,0.2514614135115491,,,,,,,,,,,
El Salvador,mean,2.738676703635891,,0.15496222961870745,0.1949547010953405,,,0.21239002439972055,,,,,,,,,0.8555064209608687,0.011167635350179969,0.02264637172745798,,,0.030275481284544645,,,,,,,,,266.6463033448552,,266.58835068932973
El Salvador,min,1.0251196686423871,,0.003278680238412842,0.0006000283477326244,,,0.0004665830561426392,,,,,,,,,0.23560250916043324,0.00020137202164274015,4.6454295661825744e-05,,,2.0845049067739222e-05,,,,,,,,,,,
El Salvador,std,1.1509125917116438,,0.1391134964713719,0.16072833294576594,,,0.16898007768578518,,,,,,,,,0.20674340396550106,0.011295335139593968,0.021392693233186755,,,0.027859178827851844,,,,,,,,,17.80313217018563,,17.7968875602126
Estonia,0.025,1.2829226889971301,,0.016457650748440984,0.015518618438879457,,,0.017427110389384003,0.020497013548789977,0.023853160525774263,,,,,,,1.088399208918305,0.0006767586903999715,0.0009756984801450339,,,0.0013446239405758389,0.0020097122174284614,0.002973167063842508,,,,,,,578.5242294980684,,578.4890266432507
Estonia,0.25,1.9901027669223983,,0.03836418074512765,0.04218294636105667,,,0.04964151288069857,0.06066046096197987,0.07319020325393463,,,,,,,1.247862172343995,0.0017122631525849968,0.002902700031171814,,,0.0042601274410588846,0.006466465555710032,0.009501315668315673,,,,,,,633.9989807852598,,633.9223793549788
Estonia,0.5,2.681028186232977,,0.06851264943829113,0.0821956569920977,,,0.09572709363534883,0.1133796473238533,0.13364976223645753,,,,,,,1.3403584654115375,0.0030818270442921755,0.005930969010987452,,,0.008816308618151303,0.01255004578144268,0.017818491774304654,,,,,,,663.1066440415233,,663.0083207329839
Estonia,0.75,3.67444930434283,,0.1300888974763827,0.17205207802569028,,,0.20044694422279066,0.2251712821473487,0.2512175014929012,,,,,,,1.4364677532520191,0.005797180633995861,0.012657083849661176,,,0.019176929311170793,0.025921695157155183,0.033918326971595136,,,,,,,692.2143072977867,,692.0942621109889
Estonia,0.975,6.962719984883868,,0.41951732440776374,0.5063071125914508,,,0.5580282508160264,0.5938968485784331,0.6224096466019696,,,,,,,1.634411940104974,0.018896363759067385,0.04062686322988751,,,0.059295765091346646,0.07540742207653707,0.09232943764166252,,,,,,,747.6890585849782,,747.5276148227169
Estonia,max,18.00587473780291,,1.1387134574686137,0.9570019515424322,,,0.937960187831881,0.9355771308120778,0.9384180988791401,,,,,,,2.0652656135888616,0.0950807334021552,0.14562170109021302,,,0.17306718533718152,0.18898076248423065,0.2266140534781433,,,,,,,,,
Estonia,mean,3.0443549283500118,,0.10593581862395367,0.13118590413848788,,,0.1502336852828174,0.16902884685125422,0.18758870598567556,,,,,,,1.3454742004602698,0.004788077433305163,0.00991108640383036,,,0.014738093994628452,0.019893008861105288,0.02586800639063128,,,,,,,663.1066440415233,,663.0083207329839
Estonia,min,1.0305820998506876,,0.005179547439853651,0.002050254977759174,,,0.002943859508203676,0.0029603736381527473,0.00205608231550882,,,,,,,0.8716498423925096,0.00018013574661285473,9.053005771538706e-05,,,0.00021283364938798417,0.00029757575297090623,0.0002588746114325165,,,,,,,,,
Estonia,std,1.497923290431394,,0.1102063565506697,0.13254167266668263,,,0.14514594647995246,0.15317406482517573,0.15913811311675674,,,,,,,0.13967456043569532,0.005345011931388209,0.011168387660394605,,,0.016160377745789593,0.02028012443007357,0.02408170632000591,,,,,,,43.15508611925024,,43.122881214354216
Ethiopia,0.025,1.168922638157964,,0.012064014802743682,0.00569049931973941,,,0.00398442903713027,0.003748593727964011,,,,,,,,1.2594464263723941,0.0015368334433485946,0.0011124623997508555,,,0.000821824823372324,0.0006630363650176692,,,,,,,,190.97497153493657,,190.90791102683733
Ethiopia,0.25,1.5942955565133239,,0.03198857796830586,0.02560842972044252,,,0.023663085478334678,0.023138357208038102,,,,,,,,1.5804318480232287,0.0050496173361833435,0.005974205598563955,,,0.005994386118985554,0.0057886628210437295,,,,,,,,221.80752758199262,,221.73860546299218
Ethiopia,0.5,1.9868120819838575,,0.05641363302991638,0.05017743675159189,,,0.04867136388747478,0.04898341225638658,,,,,,,,1.7717916230571376,0.009617853931107817,0.012535812621905614,,,0.013305466186267767,0.013292950033303427,,,,,,,,237.9854037855547,,237.91550487725877
Ethiopia,0.75,2.556037102000488,,0.11023794255752192,0.10761732805964501,,,0.10901477795099504,0.11188715797238855,,,,,,,,1.9809749648480666,0.019724226841201602,0.027076930465539214,,,0.03092094519956738,0.03186530114153027,,,,,,,,254.16327998911677,,254.09240429152536
Ethiopia,0.975,4.646039825247346,,0.7856742138449847,0.6764446930134181,,,0.6684384326855037,0.6705030823346786,,,,,,,,2.434698725172104,0.11497222826266495,0.1581250186750577,,,0.18982634197486387,0.19673061701184671,,,,,,,,284.9958360361728,,284.9230987276802
Ethiopia,max,27.86274840294453,,70.12324532815003,139.22112056390193,,,126.09919044500214,92.549025955135,,,,,,,,3.5177519085965243,24.41311862634593,17.084768248075463,,,44.08279821358964,117.38028357308279,,,,,,,,,,
Ethiopia,mean,2.218177763099436,,0.11796336562228105,0.13170435297260974,,,0.11419881693952028,0.09837091947602862,,,,,,,,1.7912717056245648,0.02255741621616336,0.02456476558934937,,,0.045283464637306294,0.04260590803962145,,,,,,,,237.9854037855547,,237.91550487725877
Ethiopia,min,1.002198337865,,-79.287158433703,-61.36522723255062,,,-227.88179100297722,-593.548782766765,,,,,,,,0.7938909640698512,-19.435808023247862,-81.69672550685269,,,-8.959529207739184,-31.6806878325715,,,,,,,,,,
Ethiopia,std,1.0043785312524665,,1.0144689550443848,1.2164589322853498,,,1.9801504846977311,4.281582602836268,,,,,,,,0.30155287111774165,0.24814359272788364,0.6157854700485101,,,0.6211517555824457,0.91446652070217,,,,,,,,23.985355150110106,,23.983906960133627
Finland,0.025,1.4336299084668176,,0.015870616689097873,0.013520739615159146,,,0.013932378417282395,0.015946591319748533,0.01921788086717622,0.02331197994024289,,,,,,1.8707465328101973,0.0009690823305183719,0.0011253299459948961,,,0.0012659249682458141,0.0016484347648337784,0.002446655479397143,0.003646005440024397,,,,,,643.3651390459089,,640.9419124065543
Finland,0.25,2.310155020847876,,0.037988215093414546,0.037898258012093615,,,0.04087062139211491,0.04828909293489391,0.060747145086978836,0.07486188728105783,,,,,,2.068150022309298,0.0026077585438142115,0.0036640739714205155,,,0.004424296758573476,0.005816866552026578,0.008564233169574456,0.01262962007768825,,,,,,725.8447779987441,,720.4337333353374
Finland,0.5,3.0786813349597644,,0.06745314316988117,0.07606040358600628,,,0.08465994019784673,0.09705540365434275,0.11648743945473429,0.13958403387313434,,,,,,2.1874621461697306,0.004692462485908926,0.007668841062077826,,,0.009835873548278659,0.012535396206741042,0.01727357977998061,0.024119733041897188,,,,,,769.1219356322861,,762.1431795524754
Finland,0.75,4.068507742035137,,0.12861097142038105,0.16280850448720013,,,0.18731005573402826,0.2072632957698622,0.23117693862914862,0.2616574190954335,,,,,,2.312633017433788,0.008996826363218725,0.016692921895631457,,,0.023086443808230238,0.028588618679023035,0.03575986477451684,0.046160240245650616,,,,,,812.399093265828,,803.8526257696135
Finland,0.975,7.066235953355241,,0.42528295450085896,0.5122685601920083,,,0.5505301208523268,0.5751019248161054,0.5978044023231399,0.6262221947998271,,,,,,2.5854451525004998,0.030945265730546755,0.05822333970492415,,,0.07910429352843493,0.09358527457950588,0.10882488468260378,0.12827986910901495,,,,,,894.8787322186632,,883.3444466983966
Finland,max,16.589369705424225,,1.09985530778839,0.9334378984784735,,,0.9394400758507752,0.9420483009427084,0.9434765681978271,0.9443666690882813,,,,,,3.3244265341733272,0.18568266326625746,0.2504774889073253,,,0.28685666117893904,0.3178339723483588,0.37077304600933564,0.4371979052444895,,,,,,,,
Finland,mean,3.363445773618617,,0.10506163821315485,0.12526715063965543,,,0.13924620191889836,0.15338600265696975,0.17140506085666393,0.1921353043440115,,,,,,2.1969244608515024,0.007458758019607427,0.013425800641705671,,,0.017998715322216544,0.022053790046488442,0.02752863418404179,0.03514111758335613,,,,,,769.1219356322861,,762.1431795524754
Finland,min,1.0383249616532497,,0.00399212401217053,0.000518912219236243,,,0.0003941993173916234,0.0008344530878759274,0.0014406582162537272,0.001937065406907448,,,,,,1.5535536997995492,0.0002367103950003187,3.9820874265799046e-05,,,-0.012465458225824863,-0.007532572296599623,0.00018529367030103503,0.00029689269902381365,,,,,,,,
Finland,std,1.4754974487686439,,0.10758011100567039,0.13072730059715112,,,0.14195180364645069,0.14899544971390857,0.15423732534308512,0.15982583924043578,,,,,,0.18320629035146055,0.008487391979850215,0.016175747106024825,,,0.021774199081665075,0.025563087292534484,0.029026894249666608,0.03350850380537503,,,,,,64.16280991810599,,61.83851749416892
France,0.025,1.5432139705510515,,0.01033513206448196,0.010142140202836752,0.09353910692148402,,0.013362616220682631,0.011205708445772407,0.004563886332173665,-0.026309315947285743,0.008108527338050366,0.027603704794796926,0.05143410790120826,0.07573548618641775,,1.4650316056442492,0.0007373481138412411,0.0013018787599111924,0.01234118829900371,,0.0019810345843554347,0.0017893973208467106,0.0013092522849551546,-0.001922764040736121,-0.004145266901250667,0.001889431652373733,0.004773953990684253,0.008499338705849799,,699.8828587722878,,2249.6486238910043
France,0.25,2.2815596075958506,,0.017040175451102528,0.0172803511753608,0.1834023990852542,,0.028914610524027645,0.02355835439699205,0.011150272625031715,-0.011913592013730729,0.017636440870775892,0.05126170363195658,0.09729632698653673,0.14579055086915865,,1.5913524587291092,0.0013291148536596921,0.002438855026427896,0.025648098676987426,,0.005341186145345173,0.004703867327149417,0.0028414974958732337,-0.00029943842516082556,-0.0008886278168812461,0.0038481947215659802,0.009363460671218155,0.01704453470253952,,2701.565883838832,,2587.852665414899
France,0.5,2.8665573374699593,,0.02220641681323166,0.02308499227114718,0.24665577123093102,,0.06737531910320234,0.05771453112377987,0.015902444595654548,-0.0015708490283535702,0.026136458745306467,0.0673871195198516,0.12815004738098623,0.19360500663026042,,1.6623796144254777,0.0018154760479900276,0.0035623530178920887,0.035947831868086165,,0.01670021213822729,0.017706190627108792,0.007347008533958576,0.000599944571061301,0.000699401357249428,0.005359988794376817,0.012762230215117258,0.023415918230245053,,3751.851177373235,,2765.308699451375
France,0.75,3.634631422246319,,0.029298349857795173,0.030977059387625842,0.3184731056591352,,0.11955806317547504,0.1066588209875976,0.02189595028429174,0.0191076025025796,0.036370230076912265,0.08581062012670625,0.16228508396799565,0.24794415339011044,,1.7380149424615046,0.002496410604155925,0.005194450775410487,0.04860149691644775,,0.034930604769136335,0.03923455577684151,0.01617293132232177,0.0021343247750773486,0.0033495297045108823,0.007305257833558859,0.016966457066904247,0.03129940667629845,,4802.136470907637,,2942.764733487851
