roi,quantile,R0,car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),extra_std,ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),loo,q,waic,car (week 5),ifr (week 5),car (week 6),ifr (week 6),car (week 10),car (week 11),car (week 7),car (week 8),car (week 9),ifr (week 10),ifr (week 11),ifr (week 7),ifr (week 8),ifr (week 9)
Colombia,0.025,2.4617437432925473,0.03023890493431533,0.0398095914578709,0.04860680793954822,0.05635256884580716,0.06240959652276268,0.6655571050820407,0.0007435881675172725,0.0015513123258101378,0.0025172933704427558,0.0036487183265551046,0.004877172225524486,640.3086550175474,0.001975957487594035,640.2753334801015,,,,,,,,,,,,,,
Colombia,0.25,4.6604843288216005,0.07309011016816962,0.10294465350399848,0.12434733100146753,0.14199686200981815,0.15819718793518991,0.772440748105502,0.001880656950303856,0.004370128408360397,0.006950357747874186,0.009720326460217121,0.01274748787614861,691.0376359882505,0.021104864523756244,690.9995472723538,,,,,,,,,,,,,,
Colombia,0.5,6.580465408209638,0.12020372622589251,0.17135433184250354,0.2037238850680572,0.2285460939511566,0.25070897495407485,0.8345898496706359,0.003152868012625409,0.007573978869177995,0.011857726202950409,0.01606477761594845,0.02046835950333604,717.6551883191169,0.049698692589681265,717.6145982594234,,,,,,,,,,,,,,
Colombia,0.75,9.367273318517704,0.19872890889845743,0.27584829741861017,0.3199600221653148,0.3528260003861213,0.380502260531367,0.901249658368425,0.005329290338352887,0.01279324702467247,0.019417352646063042,0.025507306588771643,0.03164301710049729,744.2727406499833,0.0994483714782577,744.2296492464927,,,,,,,,,,,,,,
Colombia,0.975,18.075633791764876,0.4840392607377595,0.583193533878083,0.6250686148023901,0.6533873120671152,0.6785109459730962,1.0435195512793887,0.013557389865517851,0.029766697022920147,0.04178855186211376,0.05129463272316218,0.06043612081419823,795.0017216206865,0.2649072293410752,794.953863038745,,,,,,,,,,,,,,
Colombia,mean,7.551158366657409,0.15521789035252304,0.20850267367563713,0.2399083518022755,0.26363336756491124,0.28466405448979915,0.8395715491986532,0.004168239869772071,0.009688525043456474,0.014603390913554268,0.019123545749142445,0.023830335004207313,717.6551883191169,0.0715688414176501,717.6145982594234,,,,,,,,,,,,,,
Colombia,std,4.209636131735213,0.12021069767522206,0.14307829848401593,0.15278288376019533,0.15868291859792158,0.16420412795651868,0.09623758366674681,0.003435160451230359,0.007510872365616366,0.01046747353612366,0.012653578862574767,0.014806860618511625,39.463242136931655,0.07105800687686134,39.459533639068866,,,,,,,,,,,,,,
Congo (Brazzaville),0.025,1.3577196630748545,0.014919674807165103,0.009802117847947062,0.008859165420145513,0.00832091497262238,,3.020601356635145,0.0018633802428249804,0.001852738666219351,0.0016642086941944284,0.0015850182402822,,84.32448759663416,0.0019650253354770433,84.31800474488847,,,,,,,,,,,,,,
Congo (Brazzaville),0.25,2.383587513719316,0.04382589954392898,0.042576778987559606,0.04385769702185692,0.04560438714486736,,3.710222402462107,0.007339420905199206,0.010252237408624715,0.011467862190923966,0.012452672533302999,,125.78808582505313,0.021577314471854004,125.74902559750574,,,,,,,,,,,,,,
Congo (Brazzaville),0.5,3.5794938871141007,0.08579257712322245,0.09915870015887496,0.10868825570705175,0.1157554641395726,,4.151768397681003,0.01539996965589979,0.025280676039077764,0.03152492611644914,0.036188796915113,,147.5440816000984,0.05098988080263136,147.48792798749548,,,,,,,,,,,,,,
Congo (Brazzaville),0.75,5.638993835260461,0.1896213963910274,0.2396995878478499,0.2687235948884309,0.28544344666847665,,4.6600584800991145,0.035212787517840766,0.06511092204512944,0.08508642133698845,0.10010549948897775,,169.30007737514364,0.10062360253741773,169.2268303774853,,,,,,,,,,,,,,
Congo (Brazzaville),0.975,12.41726127873369,0.9333166617188753,0.9258994355284493,0.971223237085568,0.9555763991521293,,5.839998314137571,0.19207163237621566,0.3768957798414341,0.4562067743033557,0.5203782050709301,,210.76367560356263,0.26668850411998546,210.65785123010255,,,,,,,,,,,,,,
Congo (Brazzaville),mean,4.479383311842595,0.18366934616670164,0.2264499113353379,0.20740903906108304,0.23673858035579015,,4.223679545276478,0.03336984809746391,0.06467845838634842,0.07783608811529324,0.0933488560626175,,147.5440816000984,0.07281374617126062,147.48792798749548,,,,,,,,,,,,,,
Congo (Brazzaville),std,3.061310264122,1.6614487818756511,9.688631339446156,3.0259940980351625,2.3464391885560634,,0.7237239115294778,0.25187968083047463,2.2213761928410087,0.4594996611490508,0.9968504859785977,,32.255487601880596,0.07252804309991034,32.23014491127558,,,,,,,,,,,,,,
Congo (Kinshasa),0.025,1.5220095598685959,0.02233588611238591,0.024010143039806756,0.02575582720122293,0.027218561184398783,,1.158246786865789,0.002214117351224174,0.004022934440483091,0.005341492723402063,0.0064633964485217785,,277.77405989440774,0.002150632425957471,277.7553046295956,,,,,,,,,,,,,,
Congo (Kinshasa),0.25,2.720489596064571,0.05349305399473954,0.06809207090592467,0.07743085154698143,0.08395785538069149,,1.369045740128975,0.0059298178884653364,0.012382074078212285,0.017616847838485626,0.022017014421325046,,312.54519434864164,0.02448253022952984,312.5139988562829,,,,,,,,,,,,,,
Congo (Kinshasa),0.5,4.075039831915627,0.08947811395899034,0.1190219430632673,0.13719441561195952,0.14963989383712115,,1.4933383742138626,0.010347728586134647,0.02237526161284172,0.0324802889319715,0.0408877528283209,,330.7896469914747,0.05833729160579132,330.7519240979856,,,,,,,,,,,,,,
Congo (Kinshasa),0.75,5.846523460745633,0.15746364303703547,0.21018482675727132,0.24136722886935347,0.2625883731512974,,1.6291161701405648,0.01902627954539905,0.04133720137524738,0.059759259761578386,0.07500798676982726,,349.0340996343076,0.11503150911545663,348.98984933968825,,,,,,,,,,,,,,
Congo (Kinshasa),0.975,11.42594358184562,0.6076926255452936,0.6490829324448565,0.6703549892294698,0.6856666643010043,,1.9171055456863555,0.07252426010022521,0.13405116281345003,0.17649792329237018,0.20932252126957862,,383.8052340885415,0.29969133910380347,383.7485435663755,,,,,,,,,,,,,,
Congo (Kinshasa),mean,4.6629215439037,0.13697678658282686,0.16888066491790799,0.18799021643170286,0.20137806300830285,,1.5052277917659604,0.016557881529235423,0.03361689087033414,0.04711863380361184,0.058119973237203394,,330.7896469914747,0.08269874338647455,330.7519240979856,,,,,,,,,,,,,,
Congo (Kinshasa),std,2.724589845184901,0.15059593523986425,0.1562656824333395,0.16231818566517503,0.16728543531397344,,0.19438333151244108,0.020011922584023012,0.03501631461888118,0.045700677242573054,0.054133116911430496,,27.049265963684586,0.08140475412668609,27.039588424287636,,,,,,,,,,,,,,
Costa Rica,0.025,1.8162535415185883,0.019858319823866575,0.020975603200587133,0.02486396104376224,0.02952352107961529,0.03335619435572792,0.8954992900567876,0.0007680647022219477,0.0012718587497996601,0.0019299068472578961,0.002897308752495106,0.003997543530209831,442.65665287284116,0.001935004441140836,442.64369602368885,,,,,,,,,,,,,,
Costa Rica,0.25,3.243244825966952,0.04936424943518376,0.06209761102383712,0.07549572195917416,0.08874601777092898,0.09974630228767363,1.1004460686783961,0.002061554668009631,0.004179557513799699,0.00661233730071517,0.009604700130432757,0.012744870022296285,486.53306190581156,0.021234384534842193,486.5178958583894,,,,,,,,,,,,,,
Costa Rica,0.5,4.659911762342789,0.08490446206749241,0.11371077015753081,0.1370718372853824,0.1571831781787693,0.1735279935288579,1.21399058098013,0.003661946962963498,0.008145872285081854,0.012861712992081914,0.017942201952972307,0.02305399245329451,509.55506217425904,0.05021541562703364,509.53873695806533,,,,,,,,,,,,,,
Costa Rica,0.75,6.76802718589215,0.14934187838772678,0.20529086978841604,0.24229574513952262,0.27117597798479065,0.2939772078280458,1.3332544981741048,0.006651636293918102,0.015484297876043435,0.02414847062598891,0.03247851242898775,0.040492553456894266,532.5770624427065,0.09932048445742409,532.5595780577414,,,,,,,,,,,,,,
Costa Rica,0.975,13.236646154783795,0.4632780891562928,0.5455594481787511,0.5860460893017518,0.6152016719753404,0.6392348241735345,1.5777360380809244,0.021655363349458275,0.04608926894736288,0.06595332149180064,0.08224106483198412,0.09731897682548604,576.4534714756768,0.2583279712104985,576.4337778924419,,,,,,,,,,,,,,
Costa Rica,mean,5.411946803077645,0.12183744295435475,0.15652557663762934,0.1812564323950855,0.2016286592983924,0.2180077388006073,1.2202296120350304,0.005477977208447728,0.012055252459929482,0.0183423292628229,0.024466919294529408,0.030401722850651364,509.55506217425904,0.07157536498500719,509.53873695806533,,,,,,,,,,,,,,
Costa Rica,std,3.05774577360137,0.11794618697367801,0.13665608459782577,0.14698554161111113,0.1537563083378677,0.1591792730113848,0.17397144596095976,0.005845975675593992,0.012219561175351844,0.017362160491644466,0.021453140827925654,0.02504324050553387,34.132468672436815,0.07015947527534963,34.13075008624448,,,,,,,,,,,,,,
Croatia,0.025,1.5378099842186812,0.010884501287260989,0.004919810915232324,0.004084594781530099,0.004234778073182012,0.00490215391438558,0.8328320456074788,0.00038886333574683857,0.0002618173024381095,0.0002025737925489833,0.0002130971276280709,0.0002764041746936445,666.128826314424,0.002094662726136629,666.0567472237839,0.006021246044552998,0.00040510644346530324,0.00718023615204336,0.000596769981052566,,,,,,,,,,
Croatia,0.25,2.4008447907867705,0.02623690371989619,0.01790789174688561,0.016424494950264858,0.01712728033907793,0.01988516382319246,0.9679345225935606,0.0009934163821879681,0.000966416006487485,0.0008832674628492603,0.0009285106711824076,0.0011875279309858505,724.1860821310255,0.024765145403030604,724.102219516543,0.02459800309311292,0.0017451319513963964,0.030033904158239227,0.002594077295115093,,,,,,,,,,
Croatia,0.5,3.1208256772223004,0.04404623377164317,0.034642163337916955,0.03435757958921551,0.0370223576957485,0.04302484692325765,1.0447335067218593,0.0017088821570453358,0.0018896407932782308,0.0019217559516659915,0.0021027497515157924,0.002669977279387008,754.6487883655025,0.05995325219695244,754.5587429230482,0.05320385725029046,0.0038917792689596646,0.06553914682488791,0.005799712818833915,,,,,,,,,,
Croatia,0.75,4.107769560473354,0.07737015811951073,0.06464550694446011,0.06872036618274321,0.08124488139929266,0.10060683506542797,1.1262964931212938,0.0030683256696912202,0.0035995985308108916,0.003922654468793597,0.004697936596559757,0.006397470164372537,785.1114945999793,0.11772954511980666,785.0152663295532,0.12752064717171246,0.00946318611350238,0.15708281432692772,0.014010870824380593,,,,,,,,,,
Croatia,0.975,7.06800538337405,0.28142975243817725,0.22233540130886226,0.22493758768619934,0.2735350987268907,0.3618920945176111,1.295487334879127,0.011278757360336105,0.012727748324972612,0.013663436872396465,0.01652633986318699,0.02352738710109147,843.1687504165811,0.31535585507421937,843.0607386223123,0.45532648768507483,0.03496237306750529,0.5285978246900745,0.049324873454293414,,,,,,,,,,
Croatia,mean,3.42336420416261,0.06886999061545682,0.053633526566802044,0.05468830675692365,0.0641576584918826,0.08105302072666451,1.0500643944412344,0.0027277325028494336,0.003013163994200473,0.003176630899516121,0.003741244973477902,0.005149611431806236,754.6487883655025,0.08542103022117759,754.5587429230482,0.10196514620369804,0.007629693446534563,0.12235159505796789,0.011059472087640982,,,,,,,,,,
Croatia,std,1.4468036048408646,0.09105053861623848,0.06344761538609701,0.06363125695601005,0.07526866042707007,0.0972469486199693,0.11816660089954092,0.0036961847712171144,0.003769329152096588,0.005046550345362546,0.005783330827065277,0.00656444782320258,45.16407584491997,0.08536747158205678,45.154909170452434,0.12128582274460828,0.009467270154573992,0.14090656685415417,0.013346455532542304,,,,,,,,,,
Cuba,0.025,1.5771250772449903,0.01499544735770449,0.012505217580023058,0.012776846523297806,0.013709965593003063,0.015092697876898552,0.6164566788845957,0.0006123532974021647,0.0007272013790813525,0.0008285181931655449,0.0010047926407592213,0.001275440445130093,423.9743406460135,0.0019182084075525393,423.9328545714296,,,,,,,,,,,,,,
Cuba,0.25,2.662501556008431,0.035327304730569664,0.034598802764623564,0.03659306886471835,0.04034530798131677,0.0454665050125065,0.7709917914399975,0.001554242279061511,0.0022099703483666523,0.002639936512288282,0.003210153090929603,0.004064050015716354,464.07192655811747,0.02374542623358965,464.01811496315406,,,,,,,,,,,,,,
Cuba,0.5,3.6391744929076837,0.059002442547928746,0.06142486240345373,0.06614446680071656,0.07241149369050677,0.08047044451356052,0.8608224500347756,0.0026809475675906138,0.004080325489932795,0.005017911029717818,0.006056525938079838,0.0074646794914643615,485.1111741624253,0.057357161970657024,485.05089535330893,,,,,,,,,,,,,,
Cuba,0.75,5.1175135858354395,0.10408510999426444,0.11194732912420974,0.12176779458163649,0.13235825793419323,0.14501368230963807,0.9575550384990834,0.004839524421910812,0.007720185930919556,0.009664075593534846,0.0115414863781694,0.013898167162009045,506.1504217667333,0.11393677806190944,506.08367574346374,,,,,,,,,,,,,,
Cuba,0.975,10.341401618190599,0.44286286379663053,0.4232696672019375,0.43088248939065904,0.44661825798775767,0.47137637355248624,1.1559481266948435,0.020023666855580064,0.030050854458094342,0.035829039574091226,0.04039934116181701,0.0460688312445143,546.2480076788373,0.3056737929899127,546.1689361351883,,,,,,,,,,,,,,
Cuba,mean,4.232806850263094,0.09312212093033075,0.09428058145868176,0.09994941359409643,0.10762226571497194,0.1173954196906424,0.8675795529125396,0.004339929767477712,0.0066078235190133484,0.008076668447871518,0.009501525252549055,0.01134577020669781,485.1111741624253,0.08238994558393745,485.05089535330893,,,,,,,,,,,,,,
Cuba,std,2.3748665114051857,0.11284842773942433,0.10351025631611473,0.10511266083785151,0.10882249111002262,0.11439850875613136,0.13823402561441073,0.0055852621301392385,0.0080414646492395,0.00951465458769106,0.010638671204912664,0.012006118142688251,31.19283517383554,0.08275361256778069,31.183246867784643,,,,,,,,,,,,,,
Cyprus,0.025,2.1867865753840547,0.029157009253344197,0.036941972188341485,0.04524399109432618,0.05240418714277338,0.057447264215013165,1.0581887343127667,0.0012949882962461036,0.0026135227842428673,0.004267230448376532,0.006104382043652589,0.007793494303845653,450.2250903997988,0.002259987805310027,450.201990490282,,,,,,,,,,,,,,
Cyprus,0.25,4.324956696062042,0.080884874125869,0.11668004190137397,0.13949740489288237,0.15591737332846492,0.16751662829420874,1.2389501128810638,0.003844890511361357,0.009437323240349434,0.014876198405892679,0.019786719711637694,0.023967835606438004,495.7743812212943,0.02339544558821183,495.7469046698117,,,,,,,,,,,,,,
Cyprus,0.5,6.480976818254365,0.1385310860749245,0.20272938213742625,0.23787764508082362,0.26035072852445673,0.27580624575769386,1.3430755536139807,0.006813494063694855,0.01725866052016305,0.02670610241405746,0.03461512441964823,0.041133307147597414,519.6741444113967,0.05536782999478014,519.644371431042,,,,,,,,,,,,,,
Cyprus,0.75,9.4465183604811,0.23222812989462557,0.3298040429846927,0.37564337902533207,0.40363099978256733,0.4229538266998553,1.4521643137960463,0.01170875087314066,0.029534243975893354,0.04447610620333762,0.056347868249997116,0.06591540534588462,543.5739076014991,0.10949275316830068,543.541838192272,,,,,,,,,,,,,,
Cyprus,0.975,18.13679274943573,0.5853765925902589,0.6836374261094086,0.7162987389835463,0.7338114428588403,0.7459114438803663,1.6822318374728544,0.03197208191573619,0.07117925232844542,0.09883241151495362,0.11876847895508422,0.13446058476335643,589.1231984229945,0.28739206894962444,589.0867523718018,,,,,,,,,,,,,,
Cyprus,mean,7.432297836584774,0.17978262203759038,0.244145553497702,0.2762804988306724,0.2969292955243144,0.31133189912661635,1.3498499085046043,0.00927094329282649,0.02232623774248286,0.033223968187836496,0.042010263359358015,0.049165961780489244,519.6741444113967,0.07888081766187005,519.644371431042,,,,,,,,,,,,,,
Cyprus,std,4.30433485603915,0.143259159644713,0.16918973255106112,0.17736765539396518,0.181197372078523,0.1838459694126374,0.15907790703012795,0.008496419259940595,0.0185687159642006,0.025515327324774694,0.030367251079121402,0.034088768561617064,35.43384192740437,0.07769358864551333,35.430437236863796,,,,,,,,,,,,,,
Czechia,0.025,1.8160738671682672,0.015503966732394188,0.014012568335144478,0.014960355653095513,0.017508887824043,0.022087777096814483,0.93745014182793,0.0004138074160513804,0.0005140380824983906,0.0006155185441905814,0.0008572823506740214,0.0013905388922608164,843.2509377150627,0.0020295970272888888,843.2297382325672,0.02641847291577064,0.0022289835164669048,,,,,,,,,,,,
Czechia,0.25,2.9861695782219435,0.03407028023140742,0.033288472720071405,0.03673400252866672,0.04499801865719004,0.05861718444581372,1.0614403746717018,0.0009663391783312257,0.0013087251317411266,0.0016176647257783526,0.0023521944319829045,0.003933224660345806,912.207480589946,0.02188588290716501,912.1818975365248,0.07341377892175023,0.006449445342576743,,,,,,,,,,,,
Czechia,0.5,3.9263208615132426,0.05554915438914397,0.0567316148885252,0.06318720062966748,0.07731156920482157,0.10037573497374715,1.1332718668515065,0.001603786031574528,0.002287384212220851,0.0028878574777019403,0.0041865247257254065,0.006909800746616612,948.3890547790248,0.051502455950568946,948.3611716610985,0.126452778351227,0.01130067204113054,,,,,,,,,,,,
Czechia,0.75,5.157630326236631,0.09648667021120132,0.1019766554655574,0.11575495797311547,0.1403265847647636,0.17945273675653722,1.2097018432821685,0.0028232434632265886,0.004225193864024505,0.005494753549585362,0.007839942321455502,0.01256986260060191,984.5706289681035,0.10236738072160106,984.540445785672,0.22359406934212026,0.020193445994004612,,,,,,,,,,,,
Czechia,0.975,8.67087321043366,0.3476391331687245,0.3448154380706626,0.3715635024164613,0.4227568594491659,0.49447756242885754,1.3701285664301288,0.010285508574126573,0.015234376507427573,0.019019067447486243,0.025167172662065102,0.036306076335047455,1053.527171842987,0.27466041780856526,1053.4926050896297,0.5660838091484033,0.053748044317202266,,,,,,,,,,,,
Czechia,mean,4.267446430217478,0.08431484293596463,0.08525252502864017,0.0946147672764049,0.11300677426005735,0.14106651209385568,1.1382753211066872,0.002464371439562985,0.003584126392698528,0.0045587167237691375,0.006371581126429896,0.009950230930808282,948.3890547790248,0.07428878961317356,948.3611716610985,0.17193003399087103,0.015664526511087365,,,,,,,,,,,,
Czechia,std,1.8292384193532794,0.09524439824785945,0.0891413009494302,0.09458498710363974,0.10631795530351279,0.12304544083635202,0.11047664695318654,0.0028490457134411843,0.0040756697310386095,0.005018898869327266,0.006493979960741299,0.009206603821278405,53.6428821617531,0.07432227564139823,53.639472081014965,0.141100125515197,0.013586385710706056,,,,,,,,,,,,
Denmark,0.025,2.467988194747045,0.014666257696175574,0.015356604517915456,0.020315990764743948,0.02599526926640445,0.030359063277530116,1.2997183776456471,0.00046767895661720235,0.0006381965616759469,0.0011022944681836101,0.0018705261915483733,0.0027379453486570896,977.375233789337,0.00231562510917592,977.0617641949798,0.033117093069956735,0.003457117652701967,,,,,,,,,,,,
Denmark,0.25,4.409360710242754,0.03694921382893952,0.04467777471099252,0.059525230594816056,0.07669123100214123,0.09127219748042222,1.4269575310174918,0.0012354500462497659,0.002031754845498903,0.0035348115438763165,0.005874773753065986,0.008534778095729712,1058.354525310816,0.02680862136552791,1057.672557726342,0.10103931708521646,0.010877197494680916,,,,,,,,,,,,
Denmark,0.5,6.004231072151029,0.06247568993885135,0.07943231827694341,0.10512535796386659,0.13275420383907846,0.15661813306356828,1.5012434560569725,0.002131938150758243,0.003805486808823504,0.006581014058610372,0.010595043490072543,0.015042163677738892,1100.8444489904239,0.06356058538582651,1099.969130103636,0.17416580949186775,0.019234089559986317,,,,,,,,,,,,
Denmark,0.75,8.217729256514856,0.10998412816276407,0.14588474499420767,0.18860386978157986,0.23005538687190458,0.2661497071215275,1.5785495051261411,0.0038602481641924072,0.007387953424198079,0.012541893438514199,0.019021666259710343,0.026115329343104635,1143.3343726700318,0.1257411109962334,1142.26570248093,0.29539585191050843,0.03315396625896218,,,,,,,,,,,,
Denmark,0.975,15.372194693294379,0.3438095423113598,0.4269113983757246,0.5006836861964155,0.5584705651488892,0.6011075480318181,1.7423926625570383,0.012479378601884273,0.024489077505922326,0.03743508112106943,0.05063663251712679,0.06333784400674163,1224.3136641915107,0.3302581754775258,1222.8764960122926,0.6353535320314638,0.07696588429833251,,,,,,,,,,,,
Denmark,mean,6.7398248799749485,0.0909949648830609,0.11516585643160393,0.14563327168366386,0.17535806471889526,0.20009362689786508,1.5060717666094356,0.003209746407263371,0.006001011854241071,0.009829266353038896,0.014652543805797329,0.019831181606637834,1100.8444489904239,0.09092299152870825,1099.969130103636,0.21914213754624415,0.024875006818737517,,,,,,,,,,,,
Denmark,std,3.410964927915231,0.09179047188135862,0.10906513638105246,0.1261980979581165,0.13947287121301652,0.14988108373973186,0.1130386582869514,0.0034596726314646362,0.006601411333190513,0.009782177370164829,0.012950962714678094,0.016111841185691755,62.99565511152058,0.0900011640635234,62.70899204175893,0.1592760575033909,0.019554233416064937,,,,,,,,,,,,
Diamond Princess,0.025,1.3325060277590821,0.01771508355560761,0.015475634085854858,0.01580677646122346,0.016841128056269652,0.0178578214271397,4.136484677807268,0.0014198530127542887,0.0020356349180703486,0.002523416233805314,0.003125580464432058,0.0037392978742209013,341.88628572454525,0.0023762025231522984,341.54759560888795,0.018668757672032524,0.004263191862971324,0.01916486203068178,0.004655809361619994,,,0.019352128479185046,0.019472477723476683,0.019505847712119138,,,0.004899597832364421,0.005059446854013436,0.005160480479649026
Diamond Princess,0.25,2.191507043208138,0.049430237779152564,0.058716479712924555,0.06951628869257967,0.07872328716565255,0.08520950016817082,4.659256850760887,0.004510853634862522,0.008455389588715525,0.012442818452546483,0.016500114836342093,0.019998766961682377,427.5862437549184,0.026982061874888687,426.79360724944587,0.0893689939658367,0.02271377036059161,0.09187209279498265,0.02460384650453961,,,0.09360881386981273,0.09478824325961023,0.09563414040214865,,,0.025884079866835476,0.026759242572281242,0.027385224138952266
Diamond Princess,0.5,3.079553280096111,0.09396972103821713,0.1243188354574864,0.15210168857955486,0.17249411783229435,0.18610506690174605,4.972320887416293,0.008747305677315527,0.018361304848789405,0.028635184218440884,0.038407892774793555,0.0465413598358317,472.5531063643589,0.06598618691124357,471.52228368689737,0.1948781679230653,0.05262782604129165,0.20037419451371816,0.05678187203480621,,,0.20408886083549396,0.20650135267866854,0.2078907337495761,,,0.059707333192507116,0.06177758304747745,0.06316880221085867
Diamond Princess,0.75,4.376513598937001,0.19260963413327808,0.2655673246318745,0.3223404583663042,0.3592477240950492,0.3821166437311955,5.315523055586618,0.017355485381553144,0.03933215166332769,0.06344605230474924,0.08560973536486641,0.10270352130308373,517.5199689737995,0.1326196291699726,516.2509601243488,0.39569945466227663,0.11492860097040622,0.40342129108396463,0.12314597464506315,,,0.4081857672032033,0.41121100822444406,0.41347023041582553,,,0.12888202258331735,0.13281806436026578,0.13532527927598093
Diamond Princess,0.975,8.334285489143594,0.6788391439065041,0.7713384722924694,0.8301960494195634,0.8602992746352789,0.8737377519699536,6.050014314205214,0.059735380085569736,0.12469597424061943,0.19272158561148106,0.2500907176178506,0.2905642841110758,603.2199270041726,0.35686538257979944,601.4969717649067,0.8809280304319278,0.3196399539577985,0.8844093770199635,0.33792069496546995,,,0.8862986866489327,0.8873824977397795,0.8882374287285779,,,0.3500839369289774,0.35804679563013025,0.362961368390214
Diamond Princess,mean,3.539971539478258,0.15806485263747172,0.19880703257895999,0.23123665219143322,0.2526255032611461,0.2657572663401864,5.003950581714071,0.014286983159976315,0.03035459280207611,0.04756072804943028,0.0629387463887,0.0748444813232316,472.5531063643589,0.09595221617783356,471.52228368689737,0.2736563332688101,0.08333531616103505,0.2784309112637267,0.08913175128563947,,,0.2813828401858486,0.28327040133200454,0.28451675307795443,,,0.09300160194423349,0.09556995810763001,0.09728084132435456
Diamond Princess,std,1.8838537440192316,0.18114363781126366,0.20215658540322742,0.2220928830819724,0.2322786818861995,0.23723413454688136,0.4902610289965791,0.017834764126074976,0.03357104710772804,0.05190863270770464,0.06736278391080061,0.07847440812931865,66.66797026399304,0.09736088648254694,66.31483491698475,0.23973716251734806,0.08596935708003675,0.2410684751045739,0.09088883509016515,,,0.24181353783609008,0.2422503620000811,0.2425084539344875,,,0.09408038924685268,0.09614858152085543,0.09749580469903994
Djibouti,0.025,1.5953812483271597,0.016469927914943887,0.01335145572019963,0.013116760170756456,,,1.4457690354835477,0.0012945353933341227,0.0013589119071028462,0.0013539871837008387,,,218.77994708443595,0.002180645163737667,218.77006041028608,,,,,,,,,,,,,,
Djibouti,0.25,2.899870725592823,0.043186363350505734,0.04356335865994546,0.04514882047310305,,,1.7326385313016535,0.0037367776881131135,0.00499046769038335,0.00548510746768505,,,261.41943677181814,0.0249959780034199,261.40583259171905,,,,,,,,,,,,,,
Djibouti,0.5,4.175836188993541,0.07737970385044891,0.0867021097138212,0.09230301343210179,,,1.9055476298557834,0.006815173999654977,0.01031057291637614,0.01202098260886086,,,283.79242409381465,0.05977517747778424,283.776869334239,,,,,,,,,,,,,,
Djibouti,0.75,6.365959441548052,0.14328740315471508,0.1702133235816055,0.18304766022281488,,,2.096529356170649,0.013025955183224733,0.02131304662219306,0.025871996400653862,,,306.1654114158111,0.11746213365515767,306.14790607675894,,,,,,,,,,,,,,
Djibouti,0.975,13.672109764441192,0.5317948333177087,0.5594697815079779,0.5745666183877691,,,2.511815483003093,0.04932250412602232,0.07753355514591102,0.0924076291727644,,,348.8049011031933,0.30573243471190525,348.7836782581919,,,,,,,,,,,,,,
Djibouti,mean,5.111976338005041,0.12099483084592266,0.1338029059324599,0.14117890210724987,,,1.9251672249784368,0.01123320669893959,0.017424378803948648,0.02077563432144015,,,283.79242409381465,0.08507654048595954,283.776869334239,,,,,,,,,,,,,,
Djibouti,std,3.252445534593156,0.13547661632414398,0.13832936945315594,0.14291641246314052,,,0.27286920845883705,0.014389072031501877,0.021152026340487563,0.02531893446590008,,,33.17024063818967,0.08429609477892196,33.16734870473046,,,,,,,,,,,,,,
Dominican Republic,0.025,1.857894026123251,0.010532099879546095,0.006981639494653016,0.007619985752302613,0.009219574885763646,0.011222087461518666,0.9846695990488684,0.0006233451025885164,0.00054453233206726,0.0006543791959947792,0.0009545016666973879,0.0014735089920443788,627.5791246262879,0.0025872622106091724,627.5416752563945,,,,,,,,,,,,,,
Dominican Republic,0.25,3.186481791747941,0.027268601346783935,0.022884975877771104,0.025433672459467677,0.0310569428792995,0.03862239624372839,1.127712078153635,0.0017339129080536316,0.001907800956317685,0.002362301564482781,0.0034450544747714282,0.00533466485768982,687.6009427712283,0.027810371121146427,687.556767394347,,,,,,,,,,,,,,
Dominican Republic,0.5,4.288802280706712,0.046934396572781416,0.04380423130675938,0.04918163351487057,0.05989519694472022,0.07453053810640649,1.210760922539214,0.003095039453526698,0.0038576682432059197,0.004827603553818103,0.006942762632922272,0.010648682569104522,719.0944570286775,0.0653258764216514,719.0467525085027,,,,,,,,,,,,,,
Dominican Republic,0.75,5.828310220240208,0.08425289782648804,0.08523662452587225,0.09919845258477464,0.12102518092558176,0.14885655906890627,1.3005176648247079,0.005698834798794987,0.007772142305946047,0.01023855170509288,0.014614664654476079,0.021723959105107982,750.5879712861267,0.12777854315403592,750.5367376226585,,,,,,,,,,,,,,
Dominican Republic,0.975,10.84687110708498,0.29665066704010973,0.28641837600449943,0.3337045431716925,0.407011282247857,0.478456693561508,1.486652506315187,0.021147134738574824,0.028495701278262973,0.03759799159692716,0.052129428639493616,0.07351314558900209,810.6097894310672,0.3316367357774988,810.5518297606111,,,,,,,,,,,,,,
Dominican Republic,mean,4.808991568277167,0.07256929831426692,0.06958879621557162,0.08051185584511175,0.09798444451563401,0.1184435118468249,1.2175902684508968,0.004947174307899276,0.00651263409299973,0.008479502658123708,0.011983755390229986,0.017487494195754405,719.0944570286775,0.09222619422853429,719.0467525085027,,,,,,,,,,,,,,
Dominican Republic,std,2.423975619345129,0.08685142943444368,0.08033302917653742,0.09054047472188173,0.1067257313877715,0.12314006355736469,0.1285484921229176,0.006298424113406559,0.008434670764246251,0.010747614446409846,0.014249052813703974,0.019428439249884445,46.69235410663195,0.09008173573859474,46.68712179095566,,,,,,,,,,,,,,
