roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 10),Rt (week 11),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),Rt (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt-by-week,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,loo,q,waic
Algeria,0.5,3.989765671061938,3.989143860094875,3.984700453839272,,,3.958920375875084,3.8729488890409898,3.712137782618762,3.4899335745418125,,,,,,0.05611924937965604,0.05423226966095947,,,0.057191222043528056,0.0650079784149311,0.0787311903585288,0.09485093026913813,,,,,,1.0722426443640218,0.004701445722185744,0.005803720413778747,,,0.006532873602215354,0.008169943997650251,0.011325149907400394,0.01585770122294302,,,,,,909.8171967795414,0.13587468092672883,909.7187381612213
Algeria,0.75,5.527290596269918,5.516454166784488,5.493291325424529,,,5.392308157989335,5.170060018973389,4.850489539845334,4.545758492037164,,,,,,0.10105922520985272,0.10241468806576305,,,0.11003677625916797,0.12335169372194679,0.14396141870397672,0.1675688394915183,,,,,,1.1326522145149363,0.008530459015333405,0.011326210822803438,,,0.01320030106321269,0.016341372885497113,0.021316917317808732,0.028054996018225142,,,,,,939.8750229736513,0.2761336875117552,939.7672158675132
Algeria,0.975,12.25242540510466,12.045538193505855,11.649332576064404,,,10.668067160190905,9.309314426222892,8.117222311337311,7.326041970901984,,,,,,0.3470083352489527,0.34991687229797674,,,0.3761338498502599,0.39534603772103766,0.4225269549745115,0.4621272767271602,,,,,,1.2641072641791304,0.029591799237190113,0.04091261668662831,,,0.051040197760416205,0.058967097097792284,0.06696600653340748,0.07927889832722185,,,,,,997.1606393995273,0.7346839337106941,997.0350155063785
Algeria,max,30.914821903479385,30.678801039447563,29.984601208974063,,,27.523362243892183,21.047548931251306,15.572196640392844,13.786696853995583,,,,,,1.1820569867484338,0.9478526265015337,,,0.9379254208977968,0.9387440964164575,0.9384359499370197,0.9382750190487309,,,,,,1.5448089197570118,0.129928145976564,0.16552097284345496,,,0.19446866726479003,0.20799023443522427,0.21454996318693345,0.21767052389631983,,,,,,,2.1855517725335387,
Algeria,mean,4.7058251974999115,4.68535731676491,4.636929247276018,,,4.516727417916789,4.301287756539038,4.024171759461158,3.7580597147207757,,,,,,0.08619809610310658,0.08634383594418162,,,0.09186527510945025,0.10096893639001187,0.11509733251849584,0.13223790037967592,,,,,,1.0762384015284523,0.007313263211022295,0.009684353096796628,,,0.01144891819781685,0.013730440354253018,0.017264482401212575,0.02226402452283955,,,,,,909.8171967795414,0.1975939095076852,909.7187381612213
Algeria,min,1.2254854778282525,1.2254853480844865,1.2254849516918338,,,1.2254833442480224,1.2254768258679118,1.2254503946045732,1.19149464621614,,,,,,0.00606627291988223,0.004285517253957782,,,0.00404346210994022,0.004081779750005885,0.0043900610860010325,0.005042532523196406,,,,,,0.790965245152217,0.00038678706994224604,0.0003621424430166083,,,0.00034908102110778116,0.00036260470390098116,0.00043114567029752833,0.0006290045107513818,,,,,,,2.44535713403305e-06,
Algeria,std,2.689323104836734,2.6358463211933967,2.52308265334065,,,2.285888318432701,1.9449332611598513,1.629904847690027,1.46537156734993,,,,,,0.09492688093165241,0.0950631833741174,,,0.09997293733737397,0.10417465327907297,0.10900146063542111,0.11563580580584919,,,,,,0.08970006594468986,0.008509633193135637,0.011721126525341618,,,0.014374756223726083,0.016260081814061342,0.01791300190485636,0.02032211063257753,,,,,,44.5637997988432,0.20004334274317614,44.54993971006451
Andorra,0.025,1.678108328925901,1.6781071626349973,1.6775119176193496,,,1.6715305819704416,1.646503662415774,,,,,,,,0.018115090038713002,0.017384749146705535,,,0.01892362403308914,0.021146419703345874,,,,,,,,1.1329358690545948,0.0010232727759976411,0.001659334755594329,,,0.0022674366564026647,0.0030576522925163203,,,,,,,,446.8208685224514,0.004528773565592579,446.7858265551637
Andorra,0.25,2.7945379833213915,2.792845670173975,2.787905912527349,,,2.7633135039885595,2.692457325644604,,,,,,,,0.041463976344747744,0.04734420761634837,,,0.054884796969651053,0.06235719446156241,,,,,,,,1.2987830721707572,0.002521913411319427,0.004776767974992324,,,0.007092095200281203,0.00961359262644351,,,,,,,,489.1065620944629,0.05871113525072352,489.04689209802814
Andorra,0.5,3.7834582635190905,3.779048407949572,3.7671815609464216,,,3.7199860579268167,3.60744678927389,,,,,,,,0.06818857744352627,0.08266109601254779,,,0.09724101818316755,0.10965226116143664,,,,,,,,1.3954508860994375,0.0042313372236584155,0.008516635191049102,,,0.012881499633711192,0.01742630027952303,,,,,,,,511.2939122040585,0.14096843350408583,511.2213198535357
Andorra,0.75,5.128782815283636,5.117851997625081,5.09017300623442,,,5.019701627639536,4.842009569333926,,,,,,,,0.11842700666121345,0.14674345088675853,,,0.17281160882136504,0.19337782986346957,,,,,,,,1.4993437428037875,0.0076449576948609205,0.01566201591874397,,,0.023752458223876508,0.03178971748106914,,,,,,,,533.481262313654,0.2762533774499734,533.3957476090433
Andorra,0.975,9.14402039434015,9.08680453267142,9.025858533979086,,,8.80131185391916,8.41334522594679,,,,,,,,0.41353002076838596,0.4510898018872954,,,0.49258905704492334,0.5257014630931341,,,,,,,,1.722868782267428,0.027968345656419168,0.05069108557040405,,,0.07090253251476578,0.09096008355509327,,,,,,,,575.7669558856655,0.7311976729955686,575.6568131519077
Andorra,max,21.086184724083466,21.024773528243855,20.9894777016874,,,20.84775745542738,20.295217370901447,,,,,,,,1.9419609018262876,1.27758833656751,,,1.1288095545439651,1.074118419981535,,,,,,,,2.1003948131445402,0.1535085786925107,0.18654199560811507,,,0.2094522409032046,0.23410661225438803,,,,,,,,,2.3043715884423555,
Andorra,mean,4.200128413935406,4.192119654105729,4.171266101539047,,,4.110968215725686,3.974857448795172,,,,,,,,0.10404402777056795,0.11969767424577521,,,0.13673485188110823,0.15129987020120547,,,,,,,,1.4042040825463147,0.006669353265633737,0.012828381924462126,,,0.018896687134945835,0.025022883819748966,,,,,,,,511.2939122040585,0.1995347231379466,511.2213198535357
Andorra,min,1.1007384673002605,1.1007383607105636,1.1007380350579268,,,1.1007367144744733,1.1007313592956065,,,,,,,,0.005721638101876986,0.0029791687841594166,,,0.002519607137518507,0.0024597546307415182,,,,,,,,0.8682649598835519,0.0003202835853034648,0.0002805317272978513,,,0.00026593783938493786,0.0003028407819868393,,,,,,,,,6.429730099918647e-06,
Andorra,std,1.9768327321469945,1.9661225239150155,1.9411488015823766,,,1.8820548608830656,1.7816360555588204,,,,,,,,0.12041827053484712,0.11854635985879504,,,0.12602275059973106,0.13309285525224104,,,,,,,,0.15026356841845373,0.008204832208439322,0.01383397801315526,,,0.018943683141344373,0.02383931584111136,,,,,,,,32.89501449524694,0.1970521164845612,32.875855784407754
Antigua and Barbuda,0.025,1.199450133714482,1.19761960228484,1.1929873862213443,,,1.1777751890434789,,,,,,,,,0.019186534537854124,0.015909297251705742,,,0.014517260025778219,,,,,,,,,2.3134023928833467,0.003099125404319217,0.004248682839104749,,,0.004476979897606635,,,,,,,,,67.69477854808815,0.005292159676347755,67.694406119112
Antigua and Barbuda,0.25,2.206487380382095,2.2031972469491787,2.1956374558097482,,,2.1634189032709887,,,,,,,,,0.05460781871746989,0.060719332025869974,,,0.06468739679642016,,,,,,,,,2.9384392368172394,0.011008238589454426,0.01910238488433944,,,0.024148943442435247,,,,,,,,,94.55763667703175,0.05576091420297251,94.5569709267943
Antigua and Barbuda,0.5,3.5457805677894143,3.536545424903071,3.514963726636982,,,3.441536761411258,,,,,,,,,0.10858470629576406,0.13978471062796438,,,0.1569426591300896,,,,,,,,,3.332873223823307,0.02293093819363659,0.04546691370573995,,,0.061441215576971554,,,,,,,,,108.65260799957298,0.1330969666976961,108.65178834334586
Antigua and Barbuda,0.75,5.878866881001979,5.8610794207790216,5.814905055457354,,,5.664293302674912,,,,,,,,,0.23404629276365577,0.3210608421713279,,,0.36517081343412033,,,,,,,,,3.7932524592751475,0.05175607982446005,0.10949165227892123,,,0.15044445582606208,,,,,,,,,122.7475793221142,0.26995379439455314,122.7466057598974
Antigua and Barbuda,0.975,13.337577345595268,13.298750447555864,13.185570053368266,,,12.826920295469714,,,,,,,,,0.8965297209938232,1.0043871887807183,,,1.02686011674329,,,,,,,,,4.850704400702919,0.2547649320243883,0.48117857875909864,,,0.5850527222092348,,,,,,,,,149.6104374510578,0.7174522887946997,149.6091705675797
Antigua and Barbuda,max,50.03642660927008,49.99809356485373,49.88140576998406,,,49.41470558973787,,,,,,,,,6.21267007991475,4.544801724580743,,,4.351669791611191,,,,,,,,,7.243268036183605,2.8806662465515673,3.250389360753934,,,3.308998949974217,,,,,,,,,,2.4577754789240576,
Antigua and Barbuda,mean,4.560375901654262,4.547249771490475,4.512794792918197,,,4.411068022580318,,,,,,,,,0.19827342114546867,0.2455212224724549,,,0.26644373708935876,,,,,,,,,3.399249373906139,0.04880301644821727,0.09441253735571717,,,0.12230188790576242,,,,,,,,,108.65260799957298,0.19363993694439305,108.65178834334586
Antigua and Barbuda,min,1.0038556599485715,0.9165799914736468,0.6417348944963616,,,0.3167837923478475,,,,,,,,,0.0033271337156556982,0.0017743007050961032,,,0.0014675423469619742,,,,,,,,,1.5821720403330057,0.0005033906244739054,0.0004821192373102347,,,0.0004286843222322217,,,,,,,,,,4.8428849500251886e-05,
Antigua and Barbuda,std,3.375854824115828,3.359635151214941,3.3211773890901206,,,3.2238187843777575,,,,,,,,,0.26024492060905535,0.2829664861260075,,,0.2920374244578893,,,,,,,,,0.6484772437679307,0.0897133281581997,0.14337010126323307,,,0.16917684771449013,,,,,,,,,20.89723575257247,0.1938133716546337,20.89700757121072
Argentina,0.025,1.9457142759523032,1.9456927022956987,1.9456267998154855,,,1.9455318797106849,1.945341391591275,1.9394885667865527,,,,,,,0.015242119999235398,0.014139343591267527,,,0.015609141902167889,0.018692617376653634,0.02258920426450622,,,,,,,1.031090850496666,0.0006495510197736247,0.0008222636620700968,,,0.0010068458641951318,0.0014119463049920259,0.0021087348638540136,,,,,,,721.2862863621747,0.005457209804689019,721.1914878074485
Argentina,0.25,3.052193087841263,3.0521749103876816,3.0518137412001893,,,3.051098074214727,3.0477463461339838,3.040561322698995,,,,,,,0.03180864244081631,0.030843474192063843,,,0.03489071923476339,0.04329987936096788,0.053811577374777916,,,,,,,1.1466453694319023,0.001480019002999468,0.0019145789165098737,,,0.0024504727174333857,0.0035946320609738735,0.005409448158765733,,,,,,,779.1002518141196,0.05702409414322188,778.9230207631012
Argentina,0.5,3.928489323030886,3.9284161049370088,3.9283473352977163,,,3.9269599121228493,3.92304410767525,3.908025478159734,,,,,,,0.051464232267986826,0.05000155480135076,,,0.05699996997981881,0.07089625863615437,0.08873149323040873,,,,,,,1.2134809780256677,0.0024214705028745894,0.0031531463535441344,,,0.00406996435534287,0.006048704621051017,0.009114883992298047,,,,,,,809.435303325617,0.13636272065766297,809.2148198527714
Argentina,0.75,5.089511418993798,5.089193554277851,5.088864445686555,,,5.087220590059868,5.079107359971042,5.050128401493435,,,,,,,0.08688141638339489,0.08435812028433269,,,0.09611447418009522,0.11875453526179496,0.1468623634233628,,,,,,,1.283023296497936,0.004295509114143509,0.00552376614030828,,,0.007100194746725012,0.01045111848296181,0.015607606233525303,,,,,,,839.7703548371145,0.2696013290538736,839.5066189424415
Argentina,0.975,8.457839790926293,8.457257390268733,8.440996248705991,,,8.423508911906278,8.341785753147931,8.227407896128334,,,,,,,0.2738228435212403,0.24836204152804633,,,0.27937926786111394,0.32990667949743885,0.38645003502304787,,,,,,,1.4299822228393597,0.013860966833809172,0.016932293659951754,,,0.021358926343351382,0.03000491711368878,0.042607298743297294,,,,,,,897.5843202890594,0.7210593154658136,897.2381518980942
Argentina,max,29.91926697827045,28.94927637665196,26.41417736884616,,,21.66055842470948,17.70975348465152,15.26200932687033,,,,,,,1.1138693949102323,0.776210530963913,,,0.7739307749859355,0.7781727038871882,0.801694816679326,,,,,,,1.706785948828248,0.06135476328630317,0.06264639150790373,,,0.08229378889325513,0.09501902878699602,0.1277314021972808,,,,,,,,1.911468679782521,
Argentina,mean,4.250460426862234,4.249909393085463,4.2483655483317815,,,4.243391704630306,4.230442714653623,4.200817715739609,,,,,,,0.07394102334809383,0.06999655952491833,,,0.07896337008032181,0.0961184321897503,0.11709114415769077,,,,,,,1.2180257064463416,0.0036252944871925756,0.004577059341070873,,,0.0058664449313122055,0.008461563728764204,0.012430183646411675,,,,,,,809.435303325617,0.19545997354975053,809.2148198527714
Argentina,min,1.1908634334360035,1.1908627240968592,1.1908605569546091,,,1.1908517692332528,1.1908161410557536,1.1906717896399246,,,,,,,0.006733909887593424,0.005402407415077506,,,0.00531756309949708,0.005665814470354831,0.00592375408556775,,,,,,,0.8909477977806115,0.00024277420130738267,0.00027588326554762007,,,0.00028825914004118174,0.00034398296675393347,0.0005068095038415551,,,,,,,,7.753165398029137e-06,
Argentina,std,1.7174524945917895,1.7150768718634626,1.7088313842598124,,,1.6920708759555905,1.662188730001508,1.6198808282212287,,,,,,,0.0747567956810524,0.06486715192360007,,,0.07094884241626914,0.0820611457949397,0.09494128892460402,,,,,,,0.10198791730884908,0.0038847986630259437,0.004519994472455265,,,0.005682706104030342,0.007755555170625677,0.0107401058614516,,,,,,,44.9748146694279,0.19567804045994777,44.910688532870815
Armenia,0.025,3.588951893784343,3.5882705433264346,3.5853869578562843,,,3.567087188400083,3.4431910700979858,3.0159144688637287,,,,,,,0.031118310868168964,0.04551736118495691,,,0.05863126224592749,0.06768314432999142,0.07305696191907426,,,,,,,0.8469593115992243,0.0007736772817510368,0.0018621210931744543,,,0.003385925543706424,0.004840853004021959,0.006101703507832827,,,,,,,552.2425923715446,0.004851747683263528,552.2145559893316
Armenia,0.25,6.887737225921322,6.884324353223567,6.867158186235622,,,6.805116516540051,6.568331805273722,5.957171192117639,,,,,,,0.07358626503177512,0.11421468969353255,,,0.14584123514162936,0.16797556003558747,0.1817450220484982,,,,,,,0.9824324581673666,0.0019942517568213736,0.005203759691305282,,,0.00911665600764358,0.01285444861752957,0.015847931529546815,,,,,,,598.5038463995938,0.05713949871598582,598.4707566319371
Armenia,0.5,9.594275662383474,9.578492134501728,9.542194641182828,,,9.39733456081499,9.025960958401267,8.193429032293878,,,,,,,0.11981906868062342,0.18521264599445847,,,0.23046369927366017,0.260514048533225,0.2790801828012076,,,,,,,1.0593613155412278,0.0033177459418903153,0.008781749337302209,,,0.01492488950492812,0.020471240190359563,0.024956958196988115,,,,,,,622.7771774703332,0.13674217795326726,622.7414361857541
Armenia,0.75,13.255455809164086,13.23371658509706,13.15254913155379,,,12.899496285522659,12.331330101818667,11.015109547440222,,,,,,,0.1958913500611287,0.2928270530596552,,,0.35020489043208125,0.38588699758223166,0.4073945885846305,,,,,,,1.1402180312311339,0.0055782511108720245,0.014564370736690624,,,0.02357041335407882,0.031228530224339177,0.03732586194198051,,,,,,,647.0505085410725,0.27153508983864305,647.0121157395711
Armenia,0.975,24.161584685826735,24.080471848428978,23.7795700349522,,,23.016144597385804,21.536815258420944,18.706103679411914,,,,,,,0.46922517153897525,0.6016099318384466,,,0.6595838070124688,0.6870528181460551,0.703044023557074,,,,,,,1.312902622091404,0.014195152924576692,0.03286242035191599,,,0.048942364676265754,0.06100574496559674,0.07023791450421639,,,,,,,693.3117625691218,0.7173754495351096,693.2683163821764
Armenia,max,53.23080948727011,53.11888151884773,52.780409809491324,,,51.45935017703992,46.818156999999474,38.303928899798734,,,,,,,1.0076022536229783,0.9497449614014072,,,0.9509119904467379,0.9515000197497484,0.9520448562619664,,,,,,,1.602216521953849,0.04060910780086978,0.08789379049313664,,,0.12075538568198142,0.14230892364383016,0.15548439434280245,,,,,,,,1.8718019279437428,
Armenia,mean,10.687212118097962,10.663420865077441,10.601176453727268,,,10.412744684534086,9.928907280340063,8.876996725250597,,,,,,,0.15288891703921753,0.22188363840677466,,,0.26484538222117315,0.291861347415359,0.3085247177314706,,,,,,,1.0645258770785218,0.00437574622402617,0.011109956286925621,,,0.01790112519151083,0.02380694430380256,0.028470723176748095,,,,,,,622.7771774703332,0.19630543394784541,622.7414361857541
Armenia,min,1.523168402044391,1.5229487710756218,1.5222792476196971,,,1.5195870254486519,1.50903043717217,1.3294871700312705,,,,,,,0.00835367570439236,0.007801212262236267,,,0.007768877613691293,0.00776010799242437,0.00775496412150481,,,,,,,0.6410477877255027,0.0002244799380966911,0.0003937501451748271,,,0.000660343286134457,0.0008891194461875319,0.0009673162426536995,,,,,,,,5.130119207231801e-05,
Armenia,std,5.425011087943633,5.393200608450718,5.31963956377897,,,5.132891145799712,4.746359888443813,4.084511974142621,,,,,,,0.11508886466685322,0.1452368734836291,,,0.1570464486953742,0.16262755217402516,0.16569768866986034,,,,,,,0.11875781297781816,0.003594395423966544,0.008335180164541092,,,0.012065746986084471,0.014859646782622025,0.01697823648104275,,,,,,,35.98769449599912,0.19385993603048532,35.98376335112758
Austria,0.025,1.6892173620013373,1.689209277483522,1.6891845786495643,,,1.6890844351430043,1.6889185550595853,1.6877715671057134,1.6844268968859806,1.6697447584380691,,,,,0.013667412446399985,0.011597790841352216,,,0.01163245748737336,0.012528810861270244,0.014990579528595218,0.018488961260851065,0.021371897912855625,,,,,1.0678005652164935,0.00034091561262517185,0.00036804608689902716,,,0.00038338702269251937,0.00044875225053104905,0.0006442607839949064,0.0010852858207641405,0.001732037369973552,,,,,1150.2120604439908,0.004752255921452211,1150.1972157025598
Austria,0.25,2.435153464688948,2.435138737986645,2.4350937465656495,,,2.434911322054664,2.434234965747667,2.431464079069241,2.4199669135712587,2.37634403575994,,,,,0.031500828545959175,0.027616132697807168,,,0.02815273821841946,0.03143253214270754,0.03927674717304212,0.051242691997210335,0.06208717838104997,,,,,1.179277259004386,0.00083927722907283,0.0009230481233201768,,,0.0009836649803501144,0.0012073486818319657,0.001859598013744471,0.003237030769988564,0.0051155710677041255,,,,,1235.2127268754505,0.05440776243675671,1235.197614664708
