dates2,cum_cases,cum_deaths,cum_recover,new_cases,new_deaths,new_recover,new_uninfected
01/22/20,2,0,0,0,0,0,0
01/23/20,2,0,0,0,0,0,0
01/24/20,2,0,0,0,0,0,0
01/25/20,2,0,0,0,0,0,0
01/26/20,4,0,1,2,0,1,1
01/27/20,4,0,1,0,0,0,0
01/28/20,7,0,1,3,0,0,0
01/29/20,7,0,1,0,0,0,0
01/30/20,11,0,1,4,0,0,0
01/31/20,15,0,1,4,0,0,0
02/01/20,20,0,1,5,0,0,0
02/02/20,20,0,1,0,0,0,0
02/03/20,20,0,1,0,0,0,0
02/04/20,22,0,1,2,0,0,0
02/05/20,22,0,1,0,0,0,0
02/06/20,22,0,1,0,0,0,0
02/07/20,25,0,1,3,0,0,0
02/08/20,25,0,1,0,0,0,0
02/09/20,26,0,1,1,0,0,0
02/10/20,26,0,4,0,0,3,3
02/11/20,26,0,9,0,0,5,5
02/12/20,28,0,9,2,0,0,0
02/13/20,28,1,9,0,1,0,1
02/14/20,29,1,9,1,0,0,0
02/15/20,43,1,12,14,0,3,3
02/16/20,59,1,12,16,0,0,0
02/17/20,66,1,12,7,0,0,0
02/18/20,74,1,13,8,0,1,1
02/19/20,84,1,18,10,0,5,5
02/20/20,94,1,18,10,0,0,0
02/21/20,105,1,22,11,0,4,4
02/22/20,122,1,22,17,0,0,0
02/23/20,147,1,22,25,0,0,0
02/24/20,159,1,22,12,0,0,0
02/25/20,170,1,22,11,0,0,0
02/26/20,189,2,22,19,1,0,1
02/27/20,214,4,22,25,2,0,2
02/28/20,228,4,22,14,0,0,0
02/29/20,241,5,32,13,1,10,11
03/01/20,256,6,32,15,1,0,1
03/02/20,274,6,32,18,0,0,0
03/03/20,293,6,43,19,0,11,11
03/04/20,331,6,43,38,0,0,0
03/05/20,360,6,43,29,0,0,0
03/06/20,420,6,46,60,0,3,3
03/07/20,461,6,76,41,0,30,30
03/08/20,502,6,76,41,0,0,0
03/09/20,511,10,76,9,4,0,4
03/10/20,581,10,101,70,0,25,25
03/11/20,639,15,118,58,5,17,22
03/12/20,639,16,118,0,1,0,1
03/13/20,701,19,118,62,3,0,3
03/14/20,773,22,118,72,3,0,3
03/15/20,839,22,118,66,0,0,0
03/16/20,839,27,144,0,5,26,31
03/17/20,878,29,144,39,2,0,2
03/18/20,889,29,144,11,0,0,0
03/19/20,924,29,150,35,0,6,6
03/20/20,963,33,191,39,4,41,45
03/21/20,1007,35,232,44,2,41,43
03/22/20,1101,41,235,94,6,3,9
03/23/20,1128,42,235,27,1,0,1
03/24/20,1193,43,285,65,1,50,51
03/25/20,1307,45,310,114,2,25,27
03/26/20,1387,47,359,80,2,49,51
03/27/20,1468,49,372,81,2,13,15
03/28/20,1693,52,404,225,3,32,35
03/29/20,1866,54,424,173,2,20,22
03/30/20,1866,54,424,0,0,0,0
03/31/20,1953,56,424,87,2,0,2
04/01/20,2178,57,472,225,1,48,49
04/02/20,2495,62,472,317,5,0,5
04/03/20,2617,63,514,122,1,42,43
04/04/20,3139,77,514,522,14,0,14
04/05/20,3139,77,514,0,0,0,0
04/06/20,3654,85,575,515,8,61,69
04/07/20,3906,92,592,252,7,17,24
04/08/20,4257,93,622,351,1,30,31
04/09/20,4667,94,632,410,1,10,11
04/10/20,5530,99,685,863,5,53,58
04/11/20,6005,99,762,475,0,77,77
04/12/20,6748,108,762,743,9,0,9
04/13/20,7370,123,784,622,15,22,37
04/14/20,7645,143,799,275,20,15,35
04/15/20,8100,146,853,455,3,54,57
04/16/20,8626,178,901,526,32,48,80
04/17/20,9787,190,935,1161,12,34,46
04/18/20,10296,222,1069,509,32,134,166
04/19/20,10797,236,1159,501,14,90,104
04/20/20,10797,236,1159,0,0,0,0
04/21/20,11135,263,1239,338,27,80,107
04/22/20,11512,281,1356,377,18,117,135
04/23/20,12368,328,1494,856,47,138,185
04/24/20,12829,345,1530,461,17,36,53
04/25/20,13231,360,1656,402,15,126,141
04/26/20,13441,372,1809,210,12,153,165
04/27/20,14153,385,1899,712,13,90,103
